,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[46, 16, 10, 24]",0.7511530398322851,0.6375079955691605,0.7137026239067056,0.6734538355363029
1,0.001,"[46, 16, 10, 24]",0.750943396226415,0.6370391360132706,0.7142857142857144,0.6734470831938595
2,0.01,"[46, 16, 6, 28]",0.750524109014675,0.6322633655785719,0.7317784256559767,0.6783779406282735
