,Alpha,Confusion Matrix,Average Accuracy,Average Precision,Average Recall,Average F1
0,0.0001,"[56, 6, 30, 4]",0.6530398322851153,0.544514105670939,0.21574344023323616,0.30890909638020114
1,0.001,"[57, 5, 30, 4]",0.6532494758909853,0.5474032606610699,0.20699708454810498,0.3003029394941362
2,0.01,"[58, 4, 30, 4]",0.650314465408805,0.5585685981137903,0.13002915451895045,0.21084280164344849
