,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[40, 21, 5, 29]"
109,poly,1.0,10.0,2,50,0.75,"[40, 21, 5, 29]"
110,poly,1.0,10.0,2,50,1.0,"[40, 21, 5, 29]"
111,poly,1.0,10.0,2,100,0.5,"[40, 21, 5, 29]"
112,poly,1.0,10.0,2,100,0.75,"[40, 21, 5, 29]"
113,poly,1.0,10.0,2,100,1.0,"[40, 21, 5, 29]"
114,poly,1.0,10.0,2,150,0.5,"[40, 21, 5, 29]"
115,poly,1.0,10.0,2,150,0.75,"[40, 21, 5, 29]"
116,poly,1.0,10.0,2,150,1.0,"[40, 21, 5, 29]"
117,poly,1.0,10.0,3,50,0.5,"[40, 21, 5, 29]"
118,poly,1.0,10.0,3,50,0.75,"[40, 21, 5, 29]"
119,poly,1.0,10.0,3,50,1.0,"[40, 21, 5, 29]"
120,poly,1.0,10.0,3,100,0.5,"[40, 21, 5, 29]"
121,poly,1.0,10.0,3,100,0.75,"[40, 21, 5, 29]"
122,poly,1.0,10.0,3,100,1.0,"[40, 21, 5, 29]"
123,poly,1.0,10.0,3,150,0.5,"[40, 21, 5, 29]"
124,poly,1.0,10.0,3,150,0.75,"[40, 21, 5, 29]"
125,poly,1.0,10.0,3,150,1.0,"[40, 21, 5, 29]"
126,linear,10.0,,,50,0.5,"[41, 20, 5, 29]"
127,linear,10.0,,,50,0.75,"[40, 21, 5, 29]"
128,linear,10.0,,,50,1.0,"[40, 21, 5, 29]"
129,linear,10.0,,,100,0.5,"[41, 20, 5, 29]"
130,linear,10.0,,,100,0.75,"[40, 21, 5, 29]"
131,linear,10.0,,,100,1.0,"[40, 21, 5, 29]"
132,linear,10.0,,,150,0.5,"[41, 20, 5, 29]"
133,linear,10.0,,,150,0.75,"[40, 21, 5, 29]"
134,linear,10.0,,,150,1.0,"[40, 21, 5, 29]"
135,rbf,10.0,1,,50,0.5,"[47, 14, 11, 23]"
136,rbf,10.0,1,,50,0.75,"[43, 18, 6, 28]"
137,rbf,10.0,1,,50,1.0,"[35, 26, 4, 30]"
138,rbf,10.0,1,,100,0.5,"[47, 14, 11, 23]"
139,rbf,10.0,1,,100,0.75,"[43, 18, 6, 28]"
140,rbf,10.0,1,,100,1.0,"[35, 26, 4, 30]"
141,rbf,10.0,1,,150,0.5,"[47, 14, 11, 23]"
142,rbf,10.0,1,,150,0.75,"[43, 18, 6, 28]"
143,rbf,10.0,1,,150,1.0,"[35, 26, 4, 30]"
144,poly,10.0,1,2,50,0.5,"[40, 21, 5, 29]"
145,poly,10.0,1,2,50,0.75,"[40, 21, 5, 29]"
146,poly,10.0,1,2,50,1.0,"[40, 21, 5, 29]"
147,poly,10.0,1,2,100,0.5,"[40, 21, 5, 29]"
148,poly,10.0,1,2,100,0.75,"[40, 21, 5, 29]"
149,poly,10.0,1,2,100,1.0,"[40, 21, 5, 29]"
150,poly,10.0,1,2,150,0.5,"[40, 21, 5, 29]"
151,poly,10.0,1,2,150,0.75,"[40, 21, 5, 29]"
152,poly,10.0,1,2,150,1.0,"[40, 21, 5, 29]"
153,poly,10.0,1,3,50,0.5,"[40, 21, 5, 29]"
154,poly,10.0,1,3,50,0.75,"[40, 21, 5, 29]"
155,poly,10.0,1,3,50,1.0,"[40, 21, 5, 29]"
156,poly,10.0,1,3,100,0.5,"[40, 21, 5, 29]"
157,poly,10.0,1,3,100,0.75,"[40, 21, 5, 29]"
158,poly,10.0,1,3,100,1.0,"[40, 21, 5, 29]"
159,poly,10.0,1,3,150,0.5,"[40, 21, 5, 29]"
160,poly,10.0,1,3,150,0.75,"[40, 21, 5, 29]"
161,poly,10.0,1,3,150,1.0,"[40, 21, 5, 29]"
162,rbf,10.0,10.0,,50,0.5,"[47, 14, 11, 23]"
163,rbf,10.0,10.0,,50,0.75,"[43, 18, 6, 28]"
164,rbf,10.0,10.0,,50,1.0,"[41, 20, 5, 29]"
165,rbf,10.0,10.0,,100,0.5,"[47, 14, 11, 23]"
166,rbf,10.0,10.0,,100,0.75,"[43, 18, 6, 28]"
167,rbf,10.0,10.0,,100,1.0,"[41, 20, 5, 29]"
168,rbf,10.0,10.0,,150,0.5,"[47, 14, 11, 23]"
169,rbf,10.0,10.0,,150,0.75,"[43, 18, 6, 28]"
170,rbf,10.0,10.0,,150,1.0,"[41, 20, 5, 29]"
171,poly,10.0,10.0,2,50,0.5,"[40, 21, 5, 29]"
172,poly,10.0,10.0,2,50,0.75,"[40, 21, 5, 29]"
173,poly,10.0,10.0,2,50,1.0,"[40, 21, 5, 29]"
174,poly,10.0,10.0,2,100,0.5,"[40, 21, 5, 29]"
175,poly,10.0,10.0,2,100,0.75,"[40, 21, 5, 29]"
176,poly,10.0,10.0,2,100,1.0,"[40, 21, 5, 29]"
177,poly,10.0,10.0,2,150,0.5,"[40, 21, 5, 29]"
178,poly,10.0,10.0,2,150,0.75,"[40, 21, 5, 29]"
179,poly,10.0,10.0,2,150,1.0,"[40, 21, 5, 29]"
180,poly,10.0,10.0,3,50,0.5,"[40, 21, 5, 29]"
181,poly,10.0,10.0,3,50,0.75,"[40, 21, 5, 29]"
182,poly,10.0,10.0,3,50,1.0,"[40, 21, 5, 29]"
183,poly,10.0,10.0,3,100,0.5,"[40, 21, 5, 29]"
184,poly,10.0,10.0,3,100,0.75,"[40, 21, 5, 29]"
185,poly,10.0,10.0,3,100,1.0,"[40, 21, 5, 29]"
186,poly,10.0,10.0,3,150,0.5,"[40, 21, 5, 29]"
187,poly,10.0,10.0,3,150,0.75,"[40, 21, 5, 29]"
188,poly,10.0,10.0,3,150,1.0,"[40, 21, 5, 29]"
189,linear,100.0,,,50,0.5,"[41, 20, 5, 29]"
190,linear,100.0,,,50,0.75,"[40, 21, 5, 29]"
191,linear,100.0,,,50,1.0,"[40, 21, 5, 29]"
192,linear,100.0,,,100,0.5,"[41, 20, 5, 29]"
193,linear,100.0,,,100,0.75,"[40, 21, 5, 29]"
194,linear,100.0,,,100,1.0,"[40, 21, 5, 29]"
195,linear,100.0,,,150,0.5,"[41, 20, 5, 29]"
196,linear,100.0,,,150,0.75,"[40, 21, 5, 29]"
197,linear,100.0,,,150,1.0,"[40, 21, 5, 29]"
198,rbf,100.0,1,,50,0.5,"[40, 21, 5, 29]"
199,rbf,100.0,1,,50,0.75,"[40, 21, 5, 29]"
200,rbf,100.0,1,,50,1.0,"[40, 21, 5, 29]"
201,rbf,100.0,1,,100,0.5,"[40, 21, 5, 29]"
202,rbf,100.0,1,,100,0.75,"[40, 21, 5, 29]"
203,rbf,100.0,1,,100,1.0,"[40, 21, 5, 29]"
204,rbf,100.0,1,,150,0.5,"[40, 21, 5, 29]"
205,rbf,100.0,1,,150,0.75,"[40, 21, 5, 29]"
206,rbf,100.0,1,,150,1.0,"[40, 21, 5, 29]"
207,poly,100.0,1,2,50,0.5,"[40, 21, 5, 29]"
208,poly,100.0,1,2,50,0.75,"[40, 21, 5, 29]"
209,poly,100.0,1,2,50,1.0,"[40, 21, 5, 29]"
210,poly,100.0,1,2,100,0.5,"[40, 21, 5, 29]"
211,poly,100.0,1,2,100,0.75,"[40, 21, 5, 29]"
212,poly,100.0,1,2,100,1.0,"[40, 21, 5, 29]"
213,poly,100.0,1,2,150,0.5,"[40, 21, 5, 29]"
214,poly,100.0,1,2,150,0.75,"[40, 21, 5, 29]"
215,poly,100.0,1,2,150,1.0,"[40, 21, 5, 29]"
216,poly,100.0,1,3,50,0.5,"[40, 21, 5, 29]"
217,poly,100.0,1,3,50,0.75,"[40, 21, 5, 29]"
218,poly,100.0,1,3,50,1.0,"[40, 21, 5, 29]"
219,poly,100.0,1,3,100,0.5,"[40, 21, 5, 29]"
220,poly,100.0,1,3,100,0.75,"[40, 21, 5, 29]"
221,poly,100.0,1,3,100,1.0,"[40, 21, 5, 29]"
222,poly,100.0,1,3,150,0.5,"[40, 21, 5, 29]"
223,poly,100.0,1,3,150,0.75,"[40, 21, 5, 29]"
224,poly,100.0,1,3,150,1.0,"[40, 21, 5, 29]"
225,rbf,100.0,10.0,,50,0.5,"[41, 20, 5, 29]"
226,rbf,100.0,10.0,,50,0.75,"[41, 20, 5, 29]"
227,rbf,100.0,10.0,,50,1.0,"[41, 20, 5, 29]"
228,rbf,100.0,10.0,,100,0.5,"[41, 20, 5, 29]"
229,rbf,100.0,10.0,,100,0.75,"[41, 20, 5, 29]"
230,rbf,100.0,10.0,,100,1.0,"[41, 20, 5, 29]"
231,rbf,100.0,10.0,,150,0.5,"[41, 20, 5, 29]"
232,rbf,100.0,10.0,,150,0.75,"[41, 20, 5, 29]"
233,rbf,100.0,10.0,,150,1.0,"[41, 20, 5, 29]"
234,poly,100.0,10.0,2,50,0.5,"[40, 21, 5, 29]"
235,poly,100.0,10.0,2,50,0.75,"[40, 21, 5, 29]"
236,poly,100.0,10.0,2,50,1.0,"[40, 21, 5, 29]"
237,poly,100.0,10.0,2,100,0.5,"[40, 21, 5, 29]"
238,poly,100.0,10.0,2,100,0.75,"[40, 21, 5, 29]"
239,poly,100.0,10.0,2,100,1.0,"[40, 21, 5, 29]"
240,poly,100.0,10.0,2,150,0.5,"[40, 21, 5, 29]"
241,poly,100.0,10.0,2,150,0.75,"[40, 21, 5, 29]"
242,poly,100.0,10.0,2,150,1.0,"[40, 21, 5, 29]"
243,poly,100.0,10.0,3,50,0.5,"[40, 21, 5, 29]"
244,poly,100.0,10.0,3,50,0.75,"[40, 21, 5, 29]"
245,poly,100.0,10.0,3,50,1.0,"[40, 21, 5, 29]"
246,poly,100.0,10.0,3,100,0.5,"[40, 21, 5, 29]"
247,poly,100.0,10.0,3,100,0.75,"[40, 21, 5, 29]"
248,poly,100.0,10.0,3,100,1.0,"[40, 21, 5, 29]"
249,poly,100.0,10.0,3,150,0.5,"[40, 21, 5, 29]"
250,poly,100.0,10.0,3,150,0.75,"[40, 21, 5, 29]"
251,poly,100.0,10.0,3,150,1.0,"[40, 21, 5, 29]"
252,linear,1000.0,,,50,0.5,"[41, 20, 5, 29]"
253,linear,1000.0,,,50,0.75,"[40, 21, 5, 29]"
254,linear,1000.0,,,50,1.0,"[40, 21, 5, 29]"
255,linear,1000.0,,,100,0.5,"[41, 20, 5, 29]"
256,linear,1000.0,,,100,0.75,"[40, 21, 5, 29]"
257,linear,1000.0,,,100,1.0,"[40, 21, 5, 29]"
258,linear,1000.0,,,150,0.5,"[41, 20, 5, 29]"
259,linear,1000.0,,,150,0.75,"[40, 21, 5, 29]"
260,linear,1000.0,,,150,1.0,"[40, 21, 5, 29]"
261,rbf,1000.0,1,,50,0.5,"[40, 21, 5, 29]"
262,rbf,1000.0,1,,50,0.75,"[40, 21, 5, 29]"
263,rbf,1000.0,1,,50,1.0,"[40, 21, 5, 29]"
264,rbf,1000.0,1,,100,0.5,"[40, 21, 5, 29]"
265,rbf,1000.0,1,,100,0.75,"[40, 21, 5, 29]"
266,rbf,1000.0,1,,100,1.0,"[40, 21, 5, 29]"
267,rbf,1000.0,1,,150,0.5,"[40, 21, 5, 29]"
268,rbf,1000.0,1,,150,0.75,"[40, 21, 5, 29]"
269,rbf,1000.0,1,,150,1.0,"[40, 21, 5, 29]"
270,poly,1000.0,1,2,50,0.5,"[40, 21, 5, 29]"
271,poly,1000.0,1,2,50,0.75,"[40, 21, 5, 29]"
272,poly,1000.0,1,2,50,1.0,"[40, 21, 5, 29]"
273,poly,1000.0,1,2,100,0.5,"[40, 21, 5, 29]"
274,poly,1000.0,1,2,100,0.75,"[40, 21, 5, 29]"
275,poly,1000.0,1,2,100,1.0,"[40, 21, 5, 29]"
276,poly,1000.0,1,2,150,0.5,"[40, 21, 5, 29]"
277,poly,1000.0,1,2,150,0.75,"[40, 21, 5, 29]"
278,poly,1000.0,1,2,150,1.0,"[40, 21, 5, 29]"
279,poly,1000.0,1,3,50,0.5,"[40, 21, 5, 29]"
280,poly,1000.0,1,3,50,0.75,"[40, 21, 5, 29]"
281,poly,1000.0,1,3,50,1.0,"[40, 21, 5, 29]"
282,poly,1000.0,1,3,100,0.5,"[40, 21, 5, 29]"
283,poly,1000.0,1,3,100,0.75,"[40, 21, 5, 29]"
284,poly,1000.0,1,3,100,1.0,"[40, 21, 5, 29]"
285,poly,1000.0,1,3,150,0.5,"[40, 21, 5, 29]"
286,poly,1000.0,1,3,150,0.75,"[40, 21, 5, 29]"
287,poly,1000.0,1,3,150,1.0,"[40, 21, 5, 29]"
288,rbf,1000.0,10.0,,50,0.5,"[40, 21, 5, 29]"
289,rbf,1000.0,10.0,,50,0.75,"[40, 21, 5, 29]"
290,rbf,1000.0,10.0,,50,1.0,"[40, 21, 5, 29]"
291,rbf,1000.0,10.0,,100,0.5,"[40, 21, 5, 29]"
292,rbf,1000.0,10.0,,100,0.75,"[40, 21, 5, 29]"
293,rbf,1000.0,10.0,,100,1.0,"[40, 21, 5, 29]"
294,rbf,1000.0,10.0,,150,0.5,"[40, 21, 5, 29]"
295,rbf,1000.0,10.0,,150,0.75,"[40, 21, 5, 29]"
296,rbf,1000.0,10.0,,150,1.0,"[40, 21, 5, 29]"
297,poly,1000.0,10.0,2,50,0.5,"[40, 21, 5, 29]"
298,poly,1000.0,10.0,2,50,0.75,"[40, 21, 5, 29]"
299,poly,1000.0,10.0,2,50,1.0,"[40, 21, 5, 29]"
300,poly,1000.0,10.0,2,100,0.5,"[40, 21, 5, 29]"
301,poly,1000.0,10.0,2,100,0.75,"[40, 21, 5, 29]"
302,poly,1000.0,10.0,2,100,1.0,"[40, 21, 5, 29]"
303,poly,1000.0,10.0,2,150,0.5,"[40, 21, 5, 29]"
304,poly,1000.0,10.0,2,150,0.75,"[40, 21, 5, 29]"
305,poly,1000.0,10.0,2,150,1.0,"[40, 21, 5, 29]"
306,poly,1000.0,10.0,3,50,0.5,"[40, 21, 5, 29]"
307,poly,1000.0,10.0,3,50,0.75,"[40, 21, 5, 29]"
308,poly,1000.0,10.0,3,50,1.0,"[40, 21, 5, 29]"
309,poly,1000.0,10.0,3,100,0.5,"[40, 21, 5, 29]"
310,poly,1000.0,10.0,3,100,0.75,"[40, 21, 5, 29]"
311,poly,1000.0,10.0,3,100,1.0,"[40, 21, 5, 29]"
312,poly,1000.0,10.0,3,150,0.5,"[40, 21, 5, 29]"
313,poly,1000.0,10.0,3,150,0.75,"[40, 21, 5, 29]"
314,poly,1000.0,10.0,3,150,1.0,"[40, 21, 5, 29]"
