,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
71,linear,1.0,,,150,1.0,"[45, 16, 7, 27]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 34, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 34, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 34, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 34, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 34, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 34, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 34, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 34, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 34, 0]"
81,poly,1.0,1,2,50,0.5,"[61, 0, 34, 0]"
82,poly,1.0,1,2,50,0.75,"[61, 0, 34, 0]"
83,poly,1.0,1,2,50,1.0,"[61, 0, 34, 0]"
84,poly,1.0,1,2,100,0.5,"[61, 0, 34, 0]"
85,poly,1.0,1,2,100,0.75,"[61, 0, 34, 0]"
86,poly,1.0,1,2,100,1.0,"[61, 0, 34, 0]"
87,poly,1.0,1,2,150,0.5,"[61, 0, 34, 0]"
88,poly,1.0,1,2,150,0.75,"[61, 0, 34, 0]"
89,poly,1.0,1,2,150,1.0,"[61, 0, 34, 0]"
90,poly,1.0,1,3,50,0.5,"[56, 5, 25, 9]"
91,poly,1.0,1,3,50,0.75,"[42, 19, 7, 27]"
92,poly,1.0,1,3,50,1.0,"[57, 4, 26, 8]"
93,poly,1.0,1,3,100,0.5,"[56, 5, 25, 9]"
94,poly,1.0,1,3,100,0.75,"[42, 19, 7, 27]"
95,poly,1.0,1,3,100,1.0,"[57, 4, 26, 8]"
96,poly,1.0,1,3,150,0.5,"[56, 5, 25, 9]"
97,poly,1.0,1,3,150,0.75,"[42, 19, 7, 27]"
98,poly,1.0,1,3,150,1.0,"[57, 4, 26, 8]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 34, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 34, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 34, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 34, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[46, 15, 8, 26]"
109,poly,1.0,10.0,2,50,0.75,"[46, 15, 8, 26]"
110,poly,1.0,10.0,2,50,1.0,"[46, 15, 8, 26]"
111,poly,1.0,10.0,2,100,0.5,"[46, 15, 8, 26]"
112,poly,1.0,10.0,2,100,0.75,"[46, 15, 8, 26]"
113,poly,1.0,10.0,2,100,1.0,"[46, 15, 8, 26]"
114,poly,1.0,10.0,2,150,0.5,"[46, 15, 8, 26]"
115,poly,1.0,10.0,2,150,0.75,"[46, 15, 8, 26]"
116,poly,1.0,10.0,2,150,1.0,"[46, 15, 8, 26]"
117,poly,1.0,10.0,3,50,0.5,"[45, 16, 8, 26]"
118,poly,1.0,10.0,3,50,0.75,"[44, 17, 8, 26]"
119,poly,1.0,10.0,3,50,1.0,"[45, 16, 8, 26]"
120,poly,1.0,10.0,3,100,0.5,"[45, 16, 8, 26]"
121,poly,1.0,10.0,3,100,0.75,"[44, 17, 8, 26]"
122,poly,1.0,10.0,3,100,1.0,"[45, 16, 8, 26]"
123,poly,1.0,10.0,3,150,0.5,"[45, 16, 8, 26]"
124,poly,1.0,10.0,3,150,0.75,"[44, 17, 8, 26]"
125,poly,1.0,10.0,3,150,1.0,"[45, 16, 8, 26]"
126,linear,10.0,,,50,0.5,"[45, 16, 8, 26]"
127,linear,10.0,,,50,0.75,"[45, 16, 8, 26]"
128,linear,10.0,,,50,1.0,"[45, 16, 8, 26]"
129,linear,10.0,,,100,0.5,"[45, 16, 8, 26]"
130,linear,10.0,,,100,0.75,"[45, 16, 8, 26]"
131,linear,10.0,,,100,1.0,"[45, 16, 8, 26]"
132,linear,10.0,,,150,0.5,"[45, 16, 8, 26]"
133,linear,10.0,,,150,0.75,"[45, 16, 8, 26]"
134,linear,10.0,,,150,1.0,"[45, 16, 8, 26]"
135,rbf,10.0,1,,50,0.5,"[51, 10, 17, 17]"
136,rbf,10.0,1,,50,0.75,"[46, 15, 8, 26]"
137,rbf,10.0,1,,50,1.0,"[41, 20, 7, 27]"
138,rbf,10.0,1,,100,0.5,"[51, 10, 17, 17]"
139,rbf,10.0,1,,100,0.75,"[46, 15, 8, 26]"
140,rbf,10.0,1,,100,1.0,"[41, 20, 7, 27]"
141,rbf,10.0,1,,150,0.5,"[51, 10, 17, 17]"
142,rbf,10.0,1,,150,0.75,"[46, 15, 8, 26]"
143,rbf,10.0,1,,150,1.0,"[41, 20, 7, 27]"
144,poly,10.0,1,2,50,0.5,"[46, 15, 8, 26]"
145,poly,10.0,1,2,50,0.75,"[42, 19, 8, 26]"
146,poly,10.0,1,2,50,1.0,"[44, 17, 8, 26]"
147,poly,10.0,1,2,100,0.5,"[46, 15, 8, 26]"
148,poly,10.0,1,2,100,0.75,"[42, 19, 8, 26]"
149,poly,10.0,1,2,100,1.0,"[44, 17, 8, 26]"
150,poly,10.0,1,2,150,0.5,"[46, 15, 8, 26]"
151,poly,10.0,1,2,150,0.75,"[42, 19, 8, 26]"
152,poly,10.0,1,2,150,1.0,"[44, 17, 8, 26]"
153,poly,10.0,1,3,50,0.5,"[46, 15, 7, 27]"
154,poly,10.0,1,3,50,0.75,"[46, 15, 7, 27]"
155,poly,10.0,1,3,50,1.0,"[46, 15, 7, 27]"
156,poly,10.0,1,3,100,0.5,"[46, 15, 7, 27]"
157,poly,10.0,1,3,100,0.75,"[46, 15, 7, 27]"
158,poly,10.0,1,3,100,1.0,"[46, 15, 7, 27]"
159,poly,10.0,1,3,150,0.5,"[46, 15, 8, 26]"
160,poly,10.0,1,3,150,0.75,"[46, 15, 7, 27]"
161,poly,10.0,1,3,150,1.0,"[46, 15, 7, 27]"
162,rbf,10.0,10.0,,50,0.5,"[51, 10, 17, 17]"
163,rbf,10.0,10.0,,50,0.75,"[47, 14, 9, 25]"
164,rbf,10.0,10.0,,50,1.0,"[46, 15, 8, 26]"
165,rbf,10.0,10.0,,100,0.5,"[51, 10, 17, 17]"
166,rbf,10.0,10.0,,100,0.75,"[47, 14, 9, 25]"
167,rbf,10.0,10.0,,100,1.0,"[46, 15, 8, 26]"
168,rbf,10.0,10.0,,150,0.5,"[51, 10, 17, 17]"
169,rbf,10.0,10.0,,150,0.75,"[47, 14, 9, 25]"
170,rbf,10.0,10.0,,150,1.0,"[46, 15, 8, 26]"
171,poly,10.0,10.0,2,50,0.5,"[46, 15, 8, 26]"
172,poly,10.0,10.0,2,50,0.75,"[46, 15, 8, 26]"
173,poly,10.0,10.0,2,50,1.0,"[46, 15, 8, 26]"
174,poly,10.0,10.0,2,100,0.5,"[46, 15, 8, 26]"
175,poly,10.0,10.0,2,100,0.75,"[46, 15, 8, 26]"
176,poly,10.0,10.0,2,100,1.0,"[46, 15, 8, 26]"
177,poly,10.0,10.0,2,150,0.5,"[46, 15, 8, 26]"
178,poly,10.0,10.0,2,150,0.75,"[46, 15, 8, 26]"
179,poly,10.0,10.0,2,150,1.0,"[46, 15, 8, 26]"
180,poly,10.0,10.0,3,50,0.5,"[44, 17, 8, 26]"
181,poly,10.0,10.0,3,50,0.75,"[45, 16, 8, 26]"
182,poly,10.0,10.0,3,50,1.0,"[45, 16, 8, 26]"
183,poly,10.0,10.0,3,100,0.5,"[44, 17, 8, 26]"
184,poly,10.0,10.0,3,100,0.75,"[45, 16, 8, 26]"
185,poly,10.0,10.0,3,100,1.0,"[44, 17, 8, 26]"
186,poly,10.0,10.0,3,150,0.5,"[44, 17, 8, 26]"
187,poly,10.0,10.0,3,150,0.75,"[45, 16, 8, 26]"
188,poly,10.0,10.0,3,150,1.0,"[44, 17, 8, 26]"
189,linear,100.0,,,50,0.5,"[46, 15, 8, 26]"
190,linear,100.0,,,50,0.75,"[46, 15, 8, 26]"
191,linear,100.0,,,50,1.0,"[46, 15, 8, 26]"
192,linear,100.0,,,100,0.5,"[46, 15, 8, 26]"
193,linear,100.0,,,100,0.75,"[46, 15, 8, 26]"
194,linear,100.0,,,100,1.0,"[46, 15, 8, 26]"
195,linear,100.0,,,150,0.5,"[46, 15, 8, 26]"
196,linear,100.0,,,150,0.75,"[46, 15, 8, 26]"
197,linear,100.0,,,150,1.0,"[46, 15, 8, 26]"
198,rbf,100.0,1,,50,0.5,"[46, 15, 8, 26]"
199,rbf,100.0,1,,50,0.75,"[46, 15, 8, 26]"
200,rbf,100.0,1,,50,1.0,"[46, 15, 8, 26]"
201,rbf,100.0,1,,100,0.5,"[46, 15, 8, 26]"
202,rbf,100.0,1,,100,0.75,"[46, 15, 8, 26]"
203,rbf,100.0,1,,100,1.0,"[46, 15, 8, 26]"
204,rbf,100.0,1,,150,0.5,"[46, 15, 8, 26]"
205,rbf,100.0,1,,150,0.75,"[46, 15, 8, 26]"
206,rbf,100.0,1,,150,1.0,"[46, 15, 8, 26]"
207,poly,100.0,1,2,50,0.5,"[46, 15, 8, 26]"
208,poly,100.0,1,2,50,0.75,"[46, 15, 8, 26]"
209,poly,100.0,1,2,50,1.0,"[46, 15, 8, 26]"
210,poly,100.0,1,2,100,0.5,"[46, 15, 8, 26]"
211,poly,100.0,1,2,100,0.75,"[46, 15, 8, 26]"
212,poly,100.0,1,2,100,1.0,"[46, 15, 8, 26]"
213,poly,100.0,1,2,150,0.5,"[46, 15, 8, 26]"
214,poly,100.0,1,2,150,0.75,"[46, 15, 8, 26]"
215,poly,100.0,1,2,150,1.0,"[46, 15, 8, 26]"
216,poly,100.0,1,3,50,0.5,"[46, 15, 8, 26]"
217,poly,100.0,1,3,50,0.75,"[46, 15, 8, 26]"
218,poly,100.0,1,3,50,1.0,"[46, 15, 8, 26]"
219,poly,100.0,1,3,100,0.5,"[46, 15, 8, 26]"
220,poly,100.0,1,3,100,0.75,"[46, 15, 8, 26]"
221,poly,100.0,1,3,100,1.0,"[45, 16, 8, 26]"
222,poly,100.0,1,3,150,0.5,"[46, 15, 8, 26]"
223,poly,100.0,1,3,150,0.75,"[46, 15, 8, 26]"
224,poly,100.0,1,3,150,1.0,"[45, 16, 8, 26]"
225,rbf,100.0,10.0,,50,0.5,"[46, 15, 8, 26]"
226,rbf,100.0,10.0,,50,0.75,"[46, 15, 8, 26]"
227,rbf,100.0,10.0,,50,1.0,"[46, 15, 8, 26]"
228,rbf,100.0,10.0,,100,0.5,"[46, 15, 8, 26]"
229,rbf,100.0,10.0,,100,0.75,"[46, 15, 8, 26]"
230,rbf,100.0,10.0,,100,1.0,"[46, 15, 8, 26]"
231,rbf,100.0,10.0,,150,0.5,"[46, 15, 8, 26]"
232,rbf,100.0,10.0,,150,0.75,"[46, 15, 8, 26]"
233,rbf,100.0,10.0,,150,1.0,"[46, 15, 8, 26]"
234,poly,100.0,10.0,2,50,0.5,"[45, 16, 8, 26]"
235,poly,100.0,10.0,2,50,0.75,"[46, 15, 8, 26]"
236,poly,100.0,10.0,2,50,1.0,"[46, 15, 8, 26]"
237,poly,100.0,10.0,2,100,0.5,"[45, 16, 8, 26]"
238,poly,100.0,10.0,2,100,0.75,"[46, 15, 8, 26]"
239,poly,100.0,10.0,2,100,1.0,"[46, 15, 8, 26]"
240,poly,100.0,10.0,2,150,0.5,"[45, 16, 8, 26]"
241,poly,100.0,10.0,2,150,0.75,"[46, 15, 8, 26]"
242,poly,100.0,10.0,2,150,1.0,"[46, 15, 8, 26]"
243,poly,100.0,10.0,3,50,0.5,"[45, 16, 8, 26]"
244,poly,100.0,10.0,3,50,0.75,"[45, 16, 8, 26]"
245,poly,100.0,10.0,3,50,1.0,"[44, 17, 8, 26]"
246,poly,100.0,10.0,3,100,0.5,"[45, 16, 8, 26]"
247,poly,100.0,10.0,3,100,0.75,"[44, 17, 8, 26]"
248,poly,100.0,10.0,3,100,1.0,"[45, 16, 8, 26]"
249,poly,100.0,10.0,3,150,0.5,"[44, 17, 8, 26]"
250,poly,100.0,10.0,3,150,0.75,"[45, 16, 8, 26]"
251,poly,100.0,10.0,3,150,1.0,"[45, 16, 8, 26]"
252,linear,1000.0,,,50,0.5,"[46, 15, 8, 26]"
253,linear,1000.0,,,50,0.75,"[46, 15, 8, 26]"
254,linear,1000.0,,,50,1.0,"[46, 15, 8, 26]"
255,linear,1000.0,,,100,0.5,"[46, 15, 8, 26]"
256,linear,1000.0,,,100,0.75,"[46, 15, 8, 26]"
257,linear,1000.0,,,100,1.0,"[46, 15, 8, 26]"
258,linear,1000.0,,,150,0.5,"[46, 15, 8, 26]"
259,linear,1000.0,,,150,0.75,"[46, 15, 8, 26]"
260,linear,1000.0,,,150,1.0,"[46, 15, 8, 26]"
261,rbf,1000.0,1,,50,0.5,"[45, 16, 8, 26]"
262,rbf,1000.0,1,,50,0.75,"[45, 16, 8, 26]"
263,rbf,1000.0,1,,50,1.0,"[45, 16, 8, 26]"
264,rbf,1000.0,1,,100,0.5,"[45, 16, 8, 26]"
265,rbf,1000.0,1,,100,0.75,"[45, 16, 8, 26]"
266,rbf,1000.0,1,,100,1.0,"[45, 16, 8, 26]"
267,rbf,1000.0,1,,150,0.5,"[45, 16, 8, 26]"
268,rbf,1000.0,1,,150,0.75,"[45, 16, 8, 26]"
269,rbf,1000.0,1,,150,1.0,"[45, 16, 8, 26]"
270,poly,1000.0,1,2,50,0.5,"[46, 15, 8, 26]"
271,poly,1000.0,1,2,50,0.75,"[46, 15, 8, 26]"
272,poly,1000.0,1,2,50,1.0,"[46, 15, 8, 26]"
273,poly,1000.0,1,2,100,0.5,"[46, 15, 8, 26]"
274,poly,1000.0,1,2,100,0.75,"[46, 15, 8, 26]"
275,poly,1000.0,1,2,100,1.0,"[46, 15, 8, 26]"
276,poly,1000.0,1,2,150,0.5,"[46, 15, 8, 26]"
277,poly,1000.0,1,2,150,0.75,"[46, 15, 8, 26]"
278,poly,1000.0,1,2,150,1.0,"[46, 15, 8, 26]"
279,poly,1000.0,1,3,50,0.5,"[45, 16, 8, 26]"
280,poly,1000.0,1,3,50,0.75,"[44, 17, 8, 26]"
281,poly,1000.0,1,3,50,1.0,"[45, 16, 8, 26]"
282,poly,1000.0,1,3,100,0.5,"[45, 16, 8, 26]"
283,poly,1000.0,1,3,100,0.75,"[44, 17, 8, 26]"
284,poly,1000.0,1,3,100,1.0,"[45, 16, 8, 26]"
285,poly,1000.0,1,3,150,0.5,"[45, 16, 8, 26]"
286,poly,1000.0,1,3,150,0.75,"[44, 17, 8, 26]"
287,poly,1000.0,1,3,150,1.0,"[45, 16, 8, 26]"
288,rbf,1000.0,10.0,,50,0.5,"[45, 16, 8, 26]"
289,rbf,1000.0,10.0,,50,0.75,"[45, 16, 8, 26]"
290,rbf,1000.0,10.0,,50,1.0,"[45, 16, 8, 26]"
291,rbf,1000.0,10.0,,100,0.5,"[45, 16, 8, 26]"
292,rbf,1000.0,10.0,,100,0.75,"[45, 16, 8, 26]"
293,rbf,1000.0,10.0,,100,1.0,"[45, 16, 8, 26]"
294,rbf,1000.0,10.0,,150,0.5,"[45, 16, 8, 26]"
295,rbf,1000.0,10.0,,150,0.75,"[45, 16, 8, 26]"
296,rbf,1000.0,10.0,,150,1.0,"[45, 16, 8, 26]"
297,poly,1000.0,10.0,2,50,0.5,"[45, 16, 8, 26]"
298,poly,1000.0,10.0,2,50,0.75,"[45, 16, 8, 26]"
299,poly,1000.0,10.0,2,50,1.0,"[45, 16, 8, 26]"
300,poly,1000.0,10.0,2,100,0.5,"[45, 16, 8, 26]"
301,poly,1000.0,10.0,2,100,0.75,"[46, 15, 8, 26]"
302,poly,1000.0,10.0,2,100,1.0,"[45, 16, 8, 26]"
303,poly,1000.0,10.0,2,150,0.5,"[45, 16, 8, 26]"
304,poly,1000.0,10.0,2,150,0.75,"[46, 15, 8, 26]"
305,poly,1000.0,10.0,2,150,1.0,"[45, 16, 8, 26]"
306,poly,1000.0,10.0,3,50,0.5,"[45, 16, 8, 26]"
307,poly,1000.0,10.0,3,50,0.75,"[45, 16, 8, 26]"
308,poly,1000.0,10.0,3,50,1.0,"[45, 16, 8, 26]"
309,poly,1000.0,10.0,3,100,0.5,"[45, 16, 8, 26]"
310,poly,1000.0,10.0,3,100,0.75,"[44, 17, 8, 26]"
311,poly,1000.0,10.0,3,100,1.0,"[45, 16, 8, 26]"
312,poly,1000.0,10.0,3,150,0.5,"[45, 16, 8, 26]"
313,poly,1000.0,10.0,3,150,0.75,"[44, 17, 8, 26]"
314,poly,1000.0,10.0,3,150,1.0,"[44, 17, 8, 26]"
