,Kernel,C,Gamma,Degree,Estimators,Confusion Matrix
66,rbf,100.0,1,,50,"[47, 14, 12, 22]"
67,rbf,100.0,1,,100,"[47, 14, 10, 24]"
68,rbf,100.0,1,,150,"[47, 14, 10, 24]"
69,poly,100.0,1,2,50,"[46, 15, 11, 23]"
70,poly,100.0,1,2,100,"[46, 15, 10, 24]"
71,poly,100.0,1,2,150,"[46, 15, 10, 24]"
72,poly,100.0,1,3,50,"[44, 17, 11, 23]"
73,poly,100.0,1,3,100,"[45, 16, 11, 23]"
74,poly,100.0,1,3,150,"[45, 16, 10, 24]"
75,rbf,100.0,10.0,,50,"[47, 14, 13, 21]"
76,rbf,100.0,10.0,,100,"[47, 14, 13, 21]"
77,rbf,100.0,10.0,,150,"[47, 14, 13, 21]"
78,poly,100.0,10.0,2,50,"[45, 16, 9, 25]"
79,poly,100.0,10.0,2,100,"[47, 14, 9, 25]"
80,poly,100.0,10.0,2,150,"[47, 14, 10, 24]"
81,poly,100.0,10.0,3,50,"[44, 17, 11, 23]"
82,poly,100.0,10.0,3,100,"[45, 16, 11, 23]"
83,poly,100.0,10.0,3,150,"[45, 16, 10, 24]"
84,linear,1000.0,,,50,"[47, 14, 9, 25]"
85,linear,1000.0,,,100,"[47, 14, 11, 23]"
86,linear,1000.0,,,150,"[47, 14, 11, 23]"
87,rbf,1000.0,1,,50,"[47, 14, 12, 22]"
88,rbf,1000.0,1,,100,"[47, 14, 10, 24]"
89,rbf,1000.0,1,,150,"[47, 14, 10, 24]"
90,poly,1000.0,1,2,50,"[46, 15, 7, 27]"
91,poly,1000.0,1,2,100,"[46, 15, 9, 25]"
92,poly,1000.0,1,2,150,"[46, 15, 9, 25]"
93,poly,1000.0,1,3,50,"[44, 17, 11, 23]"
94,poly,1000.0,1,3,100,"[45, 16, 11, 23]"
95,poly,1000.0,1,3,150,"[45, 16, 10, 24]"
96,rbf,1000.0,10.0,,50,"[47, 14, 13, 21]"
97,rbf,1000.0,10.0,,100,"[47, 14, 13, 21]"
98,rbf,1000.0,10.0,,150,"[47, 14, 13, 21]"
99,poly,1000.0,10.0,2,50,"[44, 17, 9, 25]"
100,poly,1000.0,10.0,2,100,"[46, 15, 8, 26]"
101,poly,1000.0,10.0,2,150,"[46, 15, 9, 25]"
102,poly,1000.0,10.0,3,50,"[44, 17, 11, 23]"
103,poly,1000.0,10.0,3,100,"[45, 16, 11, 23]"
104,poly,1000.0,10.0,3,150,"[45, 16, 10, 24]"
