,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
135,rbf,10.0,1,,50,0.5,"[50, 11, 18, 17]"
136,rbf,10.0,1,,50,0.75,"[39, 22, 9, 26]"
137,rbf,10.0,1,,50,1.0,"[34, 27, 6, 29]"
138,rbf,10.0,1,,100,0.5,"[50, 11, 18, 17]"
139,rbf,10.0,1,,100,0.75,"[39, 22, 9, 26]"
140,rbf,10.0,1,,100,1.0,"[34, 27, 6, 29]"
141,rbf,10.0,1,,150,0.5,"[50, 11, 18, 17]"
142,rbf,10.0,1,,150,0.75,"[39, 22, 9, 26]"
143,rbf,10.0,1,,150,1.0,"[34, 27, 6, 29]"
144,poly,10.0,1,2,50,0.5,"[37, 24, 7, 28]"
145,poly,10.0,1,2,50,0.75,"[37, 24, 6, 29]"
146,poly,10.0,1,2,50,1.0,"[48, 13, 24, 11]"
147,poly,10.0,1,2,100,0.5,"[37, 24, 7, 28]"
148,poly,10.0,1,2,100,0.75,"[37, 24, 6, 29]"
149,poly,10.0,1,2,100,1.0,"[48, 13, 24, 11]"
150,poly,10.0,1,2,150,0.5,"[37, 24, 7, 28]"
151,poly,10.0,1,2,150,0.75,"[37, 24, 6, 29]"
152,poly,10.0,1,2,150,1.0,"[48, 13, 24, 11]"
153,poly,10.0,1,3,50,0.5,"[37, 24, 6, 29]"
154,poly,10.0,1,3,50,0.75,"[35, 26, 6, 29]"
155,poly,10.0,1,3,50,1.0,"[38, 23, 6, 29]"
156,poly,10.0,1,3,100,0.5,"[38, 23, 7, 28]"
157,poly,10.0,1,3,100,0.75,"[39, 22, 6, 29]"
158,poly,10.0,1,3,100,1.0,"[38, 23, 6, 29]"
159,poly,10.0,1,3,150,0.5,"[38, 23, 7, 28]"
160,poly,10.0,1,3,150,0.75,"[39, 22, 8, 27]"
161,poly,10.0,1,3,150,1.0,"[38, 23, 6, 29]"
162,rbf,10.0,10.0,,50,0.5,"[50, 11, 18, 17]"
163,rbf,10.0,10.0,,50,0.75,"[46, 15, 11, 24]"
164,rbf,10.0,10.0,,50,1.0,"[39, 22, 7, 28]"
165,rbf,10.0,10.0,,100,0.5,"[50, 11, 18, 17]"
166,rbf,10.0,10.0,,100,0.75,"[46, 15, 11, 24]"
167,rbf,10.0,10.0,,100,1.0,"[39, 22, 7, 28]"
168,rbf,10.0,10.0,,150,0.5,"[50, 11, 18, 17]"
169,rbf,10.0,10.0,,150,0.75,"[46, 15, 11, 24]"
170,rbf,10.0,10.0,,150,1.0,"[39, 22, 7, 28]"
171,poly,10.0,10.0,2,50,0.5,"[39, 22, 6, 29]"
172,poly,10.0,10.0,2,50,0.75,"[38, 23, 6, 29]"
173,poly,10.0,10.0,2,50,1.0,"[38, 23, 6, 29]"
174,poly,10.0,10.0,2,100,0.5,"[38, 23, 6, 29]"
175,poly,10.0,10.0,2,100,0.75,"[39, 22, 6, 29]"
176,poly,10.0,10.0,2,100,1.0,"[38, 23, 6, 29]"
177,poly,10.0,10.0,2,150,0.5,"[38, 23, 6, 29]"
178,poly,10.0,10.0,2,150,0.75,"[38, 23, 6, 29]"
179,poly,10.0,10.0,2,150,1.0,"[38, 23, 6, 29]"
180,poly,10.0,10.0,3,50,0.5,"[38, 23, 6, 29]"
181,poly,10.0,10.0,3,50,0.75,"[38, 23, 6, 29]"
182,poly,10.0,10.0,3,50,1.0,"[38, 23, 8, 27]"
183,poly,10.0,10.0,3,100,0.5,"[38, 23, 6, 29]"
184,poly,10.0,10.0,3,100,0.75,"[38, 23, 6, 29]"
185,poly,10.0,10.0,3,100,1.0,"[38, 23, 7, 28]"
186,poly,10.0,10.0,3,150,0.5,"[38, 23, 6, 29]"
187,poly,10.0,10.0,3,150,0.75,"[38, 23, 7, 28]"
188,poly,10.0,10.0,3,150,1.0,"[38, 23, 7, 28]"
189,linear,100.0,,,50,0.5,"[41, 20, 8, 27]"
190,linear,100.0,,,50,0.75,"[39, 22, 8, 27]"
191,linear,100.0,,,50,1.0,"[39, 22, 8, 27]"
192,linear,100.0,,,100,0.5,"[41, 20, 8, 27]"
193,linear,100.0,,,100,0.75,"[39, 22, 8, 27]"
194,linear,100.0,,,100,1.0,"[39, 22, 8, 27]"
195,linear,100.0,,,150,0.5,"[41, 20, 8, 27]"
196,linear,100.0,,,150,0.75,"[39, 22, 8, 27]"
197,linear,100.0,,,150,1.0,"[39, 22, 8, 27]"
198,rbf,100.0,1,,50,0.5,"[39, 22, 9, 26]"
199,rbf,100.0,1,,50,0.75,"[39, 22, 7, 28]"
200,rbf,100.0,1,,50,1.0,"[39, 22, 7, 28]"
201,rbf,100.0,1,,100,0.5,"[39, 22, 9, 26]"
202,rbf,100.0,1,,100,0.75,"[39, 22, 7, 28]"
203,rbf,100.0,1,,100,1.0,"[39, 22, 7, 28]"
204,rbf,100.0,1,,150,0.5,"[39, 22, 9, 26]"
205,rbf,100.0,1,,150,0.75,"[39, 22, 7, 28]"
206,rbf,100.0,1,,150,1.0,"[39, 22, 7, 28]"
207,poly,100.0,1,2,50,0.5,"[38, 23, 7, 28]"
208,poly,100.0,1,2,50,0.75,"[38, 23, 6, 29]"
209,poly,100.0,1,2,50,1.0,"[38, 23, 7, 28]"
210,poly,100.0,1,2,100,0.5,"[38, 23, 7, 28]"
211,poly,100.0,1,2,100,0.75,"[38, 23, 6, 29]"
212,poly,100.0,1,2,100,1.0,"[38, 23, 6, 29]"
213,poly,100.0,1,2,150,0.5,"[38, 23, 6, 29]"
214,poly,100.0,1,2,150,0.75,"[38, 23, 6, 29]"
215,poly,100.0,1,2,150,1.0,"[38, 23, 6, 29]"
216,poly,100.0,1,3,50,0.5,"[39, 22, 8, 27]"
217,poly,100.0,1,3,50,0.75,"[39, 22, 6, 29]"
218,poly,100.0,1,3,50,1.0,"[37, 24, 6, 29]"
219,poly,100.0,1,3,100,0.5,"[39, 22, 8, 27]"
220,poly,100.0,1,3,100,0.75,"[39, 22, 6, 29]"
221,poly,100.0,1,3,100,1.0,"[37, 24, 6, 29]"
222,poly,100.0,1,3,150,0.5,"[39, 22, 6, 29]"
223,poly,100.0,1,3,150,0.75,"[39, 22, 6, 29]"
224,poly,100.0,1,3,150,1.0,"[37, 24, 6, 29]"
225,rbf,100.0,10.0,,50,0.5,"[39, 22, 9, 26]"
226,rbf,100.0,10.0,,50,0.75,"[39, 22, 9, 26]"
227,rbf,100.0,10.0,,50,1.0,"[39, 22, 7, 28]"
228,rbf,100.0,10.0,,100,0.5,"[39, 22, 9, 26]"
229,rbf,100.0,10.0,,100,0.75,"[39, 22, 9, 26]"
230,rbf,100.0,10.0,,100,1.0,"[39, 22, 7, 28]"
231,rbf,100.0,10.0,,150,0.5,"[39, 22, 9, 26]"
232,rbf,100.0,10.0,,150,0.75,"[39, 22, 9, 26]"
233,rbf,100.0,10.0,,150,1.0,"[39, 22, 7, 28]"
234,poly,100.0,10.0,2,50,0.5,"[38, 23, 7, 28]"
235,poly,100.0,10.0,2,50,0.75,"[38, 23, 6, 29]"
236,poly,100.0,10.0,2,50,1.0,"[38, 23, 6, 29]"
237,poly,100.0,10.0,2,100,0.5,"[38, 23, 6, 29]"
238,poly,100.0,10.0,2,100,0.75,"[38, 23, 6, 29]"
239,poly,100.0,10.0,2,100,1.0,"[38, 23, 6, 29]"
240,poly,100.0,10.0,2,150,0.5,"[38, 23, 6, 29]"
241,poly,100.0,10.0,2,150,0.75,"[38, 23, 6, 29]"
242,poly,100.0,10.0,2,150,1.0,"[38, 23, 7, 28]"
243,poly,100.0,10.0,3,50,0.5,"[38, 23, 6, 29]"
244,poly,100.0,10.0,3,50,0.75,"[38, 23, 6, 29]"
245,poly,100.0,10.0,3,50,1.0,"[38, 23, 6, 29]"
246,poly,100.0,10.0,3,100,0.5,"[38, 23, 8, 27]"
247,poly,100.0,10.0,3,100,0.75,"[38, 23, 6, 29]"
248,poly,100.0,10.0,3,100,1.0,"[38, 23, 6, 29]"
249,poly,100.0,10.0,3,150,0.5,"[38, 23, 8, 27]"
250,poly,100.0,10.0,3,150,0.75,"[38, 23, 6, 29]"
251,poly,100.0,10.0,3,150,1.0,"[38, 23, 8, 27]"
252,linear,1000.0,,,50,0.5,"[40, 21, 8, 27]"
253,linear,1000.0,,,50,0.75,"[39, 22, 8, 27]"
254,linear,1000.0,,,50,1.0,"[37, 24, 7, 28]"
255,linear,1000.0,,,100,0.5,"[40, 21, 8, 27]"
256,linear,1000.0,,,100,0.75,"[39, 22, 8, 27]"
257,linear,1000.0,,,100,1.0,"[37, 24, 7, 28]"
258,linear,1000.0,,,150,0.5,"[40, 21, 8, 27]"
259,linear,1000.0,,,150,0.75,"[39, 22, 8, 27]"
260,linear,1000.0,,,150,1.0,"[37, 24, 7, 28]"
261,rbf,1000.0,1,,50,0.5,"[38, 23, 7, 28]"
262,rbf,1000.0,1,,50,0.75,"[38, 23, 7, 28]"
263,rbf,1000.0,1,,50,1.0,"[38, 23, 8, 27]"
264,rbf,1000.0,1,,100,0.5,"[38, 23, 9, 26]"
265,rbf,1000.0,1,,100,0.75,"[38, 23, 7, 28]"
266,rbf,1000.0,1,,100,1.0,"[38, 23, 6, 29]"
267,rbf,1000.0,1,,150,0.5,"[38, 23, 9, 26]"
268,rbf,1000.0,1,,150,0.75,"[38, 23, 9, 26]"
269,rbf,1000.0,1,,150,1.0,"[38, 23, 7, 28]"
270,poly,1000.0,1,2,50,0.5,"[39, 22, 6, 29]"
271,poly,1000.0,1,2,50,0.75,"[38, 23, 6, 29]"
272,poly,1000.0,1,2,50,1.0,"[38, 23, 6, 29]"
273,poly,1000.0,1,2,100,0.5,"[38, 23, 6, 29]"
274,poly,1000.0,1,2,100,0.75,"[39, 22, 6, 29]"
275,poly,1000.0,1,2,100,1.0,"[38, 23, 6, 29]"
276,poly,1000.0,1,2,150,0.5,"[38, 23, 6, 29]"
277,poly,1000.0,1,2,150,0.75,"[38, 23, 6, 29]"
278,poly,1000.0,1,2,150,1.0,"[38, 23, 6, 29]"
279,poly,1000.0,1,3,50,0.5,"[38, 23, 7, 28]"
280,poly,1000.0,1,3,50,0.75,"[38, 23, 6, 29]"
281,poly,1000.0,1,3,50,1.0,"[38, 23, 6, 29]"
282,poly,1000.0,1,3,100,0.5,"[38, 23, 7, 28]"
283,poly,1000.0,1,3,100,0.75,"[38, 23, 8, 27]"
284,poly,1000.0,1,3,100,1.0,"[38, 23, 6, 29]"
285,poly,1000.0,1,3,150,0.5,"[38, 23, 7, 28]"
286,poly,1000.0,1,3,150,0.75,"[38, 23, 6, 29]"
287,poly,1000.0,1,3,150,1.0,"[38, 23, 6, 29]"
288,rbf,1000.0,10.0,,50,0.5,"[38, 23, 9, 26]"
289,rbf,1000.0,10.0,,50,0.75,"[38, 23, 9, 26]"
290,rbf,1000.0,10.0,,50,1.0,"[38, 23, 9, 26]"
291,rbf,1000.0,10.0,,100,0.5,"[38, 23, 9, 26]"
292,rbf,1000.0,10.0,,100,0.75,"[38, 23, 9, 26]"
293,rbf,1000.0,10.0,,100,1.0,"[38, 23, 9, 26]"
294,rbf,1000.0,10.0,,150,0.5,"[38, 23, 9, 26]"
295,rbf,1000.0,10.0,,150,0.75,"[38, 23, 9, 26]"
296,rbf,1000.0,10.0,,150,1.0,"[38, 23, 9, 26]"
297,poly,1000.0,10.0,2,50,0.5,"[38, 23, 6, 29]"
298,poly,1000.0,10.0,2,50,0.75,"[38, 23, 6, 29]"
299,poly,1000.0,10.0,2,50,1.0,"[38, 23, 6, 29]"
300,poly,1000.0,10.0,2,100,0.5,"[38, 23, 6, 29]"
301,poly,1000.0,10.0,2,100,0.75,"[38, 23, 6, 29]"
302,poly,1000.0,10.0,2,100,1.0,"[38, 23, 6, 29]"
303,poly,1000.0,10.0,2,150,0.5,"[38, 23, 7, 28]"
304,poly,1000.0,10.0,2,150,0.75,"[38, 23, 6, 29]"
305,poly,1000.0,10.0,2,150,1.0,"[38, 23, 7, 28]"
306,poly,1000.0,10.0,3,50,0.5,"[38, 23, 6, 29]"
307,poly,1000.0,10.0,3,50,0.75,"[38, 23, 6, 29]"
308,poly,1000.0,10.0,3,50,1.0,"[38, 23, 8, 27]"
309,poly,1000.0,10.0,3,100,0.5,"[38, 23, 9, 26]"
310,poly,1000.0,10.0,3,100,0.75,"[38, 23, 6, 29]"
311,poly,1000.0,10.0,3,100,1.0,"[38, 23, 6, 29]"
312,poly,1000.0,10.0,3,150,0.5,"[38, 23, 6, 29]"
313,poly,1000.0,10.0,3,150,0.75,"[38, 23, 6, 29]"
314,poly,1000.0,10.0,3,150,1.0,"[38, 23, 8, 27]"
