,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
141,rbf,10.0,1,,150,0.5,"[61, 0, 35, 0]"
142,rbf,10.0,1,,150,0.75,"[61, 0, 35, 0]"
143,rbf,10.0,1,,150,1.0,"[61, 0, 35, 0]"
144,poly,10.0,1,2,50,0.5,"[51, 10, 24, 11]"
145,poly,10.0,1,2,50,0.75,"[51, 10, 28, 7]"
146,poly,10.0,1,2,50,1.0,"[48, 13, 26, 9]"
147,poly,10.0,1,2,100,0.5,"[51, 10, 24, 11]"
148,poly,10.0,1,2,100,0.75,"[51, 10, 28, 7]"
149,poly,10.0,1,2,100,1.0,"[48, 13, 26, 9]"
150,poly,10.0,1,2,150,0.5,"[51, 10, 24, 11]"
151,poly,10.0,1,2,150,0.75,"[51, 10, 28, 7]"
152,poly,10.0,1,2,150,1.0,"[48, 13, 26, 9]"
153,poly,10.0,1,3,50,0.5,"[48, 13, 27, 8]"
154,poly,10.0,1,3,50,0.75,"[46, 15, 26, 9]"
155,poly,10.0,1,3,50,1.0,"[44, 17, 27, 8]"
156,poly,10.0,1,3,100,0.5,"[48, 13, 27, 8]"
157,poly,10.0,1,3,100,0.75,"[46, 15, 26, 9]"
158,poly,10.0,1,3,100,1.0,"[44, 17, 27, 8]"
159,poly,10.0,1,3,150,0.5,"[48, 13, 27, 8]"
160,poly,10.0,1,3,150,0.75,"[46, 15, 26, 9]"
161,poly,10.0,1,3,150,1.0,"[44, 17, 27, 8]"
162,rbf,10.0,10.0,,50,0.5,"[61, 0, 35, 0]"
163,rbf,10.0,10.0,,50,0.75,"[61, 0, 35, 0]"
164,rbf,10.0,10.0,,50,1.0,"[61, 0, 35, 0]"
165,rbf,10.0,10.0,,100,0.5,"[61, 0, 35, 0]"
166,rbf,10.0,10.0,,100,0.75,"[61, 0, 35, 0]"
167,rbf,10.0,10.0,,100,1.0,"[61, 0, 35, 0]"
168,rbf,10.0,10.0,,150,0.5,"[61, 0, 35, 0]"
169,rbf,10.0,10.0,,150,0.75,"[61, 0, 35, 0]"
170,rbf,10.0,10.0,,150,1.0,"[61, 0, 35, 0]"
171,poly,10.0,10.0,2,50,0.5,"[46, 15, 27, 8]"
172,poly,10.0,10.0,2,50,0.75,"[46, 15, 27, 8]"
173,poly,10.0,10.0,2,50,1.0,"[48, 13, 27, 8]"
174,poly,10.0,10.0,2,100,0.5,"[46, 15, 27, 8]"
175,poly,10.0,10.0,2,100,0.75,"[46, 15, 27, 8]"
176,poly,10.0,10.0,2,100,1.0,"[48, 13, 27, 8]"
177,poly,10.0,10.0,2,150,0.5,"[46, 15, 27, 8]"
178,poly,10.0,10.0,2,150,0.75,"[46, 15, 27, 8]"
179,poly,10.0,10.0,2,150,1.0,"[48, 13, 27, 8]"
180,poly,10.0,10.0,3,50,0.5,"[35, 26, 24, 11]"
181,poly,10.0,10.0,3,50,0.75,"[37, 24, 26, 9]"
182,poly,10.0,10.0,3,50,1.0,"[34, 27, 20, 15]"
183,poly,10.0,10.0,3,100,0.5,"[35, 26, 24, 11]"
184,poly,10.0,10.0,3,100,0.75,"[37, 24, 26, 9]"
185,poly,10.0,10.0,3,100,1.0,"[34, 27, 20, 15]"
186,poly,10.0,10.0,3,150,0.5,"[35, 26, 24, 11]"
187,poly,10.0,10.0,3,150,0.75,"[37, 24, 26, 9]"
188,poly,10.0,10.0,3,150,1.0,"[34, 27, 20, 15]"
189,linear,100.0,,,50,0.5,"[50, 11, 23, 12]"
190,linear,100.0,,,50,0.75,"[54, 7, 27, 8]"
191,linear,100.0,,,50,1.0,"[56, 5, 29, 6]"
192,linear,100.0,,,100,0.5,"[50, 11, 23, 12]"
193,linear,100.0,,,100,0.75,"[54, 7, 27, 8]"
194,linear,100.0,,,100,1.0,"[56, 5, 29, 6]"
195,linear,100.0,,,150,0.5,"[50, 11, 23, 12]"
196,linear,100.0,,,150,0.75,"[54, 7, 27, 8]"
197,linear,100.0,,,150,1.0,"[56, 5, 29, 6]"
198,rbf,100.0,1,,50,0.5,"[55, 6, 31, 4]"
199,rbf,100.0,1,,50,0.75,"[58, 3, 33, 2]"
200,rbf,100.0,1,,50,1.0,"[43, 18, 27, 8]"
201,rbf,100.0,1,,100,0.5,"[55, 6, 31, 4]"
202,rbf,100.0,1,,100,0.75,"[58, 3, 33, 2]"
203,rbf,100.0,1,,100,1.0,"[43, 18, 27, 8]"
204,rbf,100.0,1,,150,0.5,"[55, 6, 31, 4]"
205,rbf,100.0,1,,150,0.75,"[58, 3, 33, 2]"
206,rbf,100.0,1,,150,1.0,"[43, 18, 27, 8]"
207,poly,100.0,1,2,50,0.5,"[49, 12, 29, 6]"
208,poly,100.0,1,2,50,0.75,"[47, 14, 29, 6]"
209,poly,100.0,1,2,50,1.0,"[51, 10, 28, 7]"
210,poly,100.0,1,2,100,0.5,"[49, 12, 29, 6]"
211,poly,100.0,1,2,100,0.75,"[47, 14, 29, 6]"
212,poly,100.0,1,2,100,1.0,"[51, 10, 28, 7]"
213,poly,100.0,1,2,150,0.5,"[49, 12, 29, 6]"
214,poly,100.0,1,2,150,0.75,"[47, 14, 29, 6]"
215,poly,100.0,1,2,150,1.0,"[51, 10, 28, 7]"
216,poly,100.0,1,3,50,0.5,"[40, 21, 26, 9]"
217,poly,100.0,1,3,50,0.75,"[39, 22, 24, 11]"
218,poly,100.0,1,3,50,1.0,"[43, 18, 24, 11]"
219,poly,100.0,1,3,100,0.5,"[40, 21, 24, 11]"
220,poly,100.0,1,3,100,0.75,"[39, 22, 23, 12]"
221,poly,100.0,1,3,100,1.0,"[43, 18, 24, 11]"
222,poly,100.0,1,3,150,0.5,"[40, 21, 24, 11]"
223,poly,100.0,1,3,150,0.75,"[39, 22, 23, 12]"
224,poly,100.0,1,3,150,1.0,"[43, 18, 24, 11]"
225,rbf,100.0,10.0,,50,0.5,"[61, 0, 35, 0]"
226,rbf,100.0,10.0,,50,0.75,"[49, 12, 28, 7]"
227,rbf,100.0,10.0,,50,1.0,"[26, 35, 10, 25]"
228,rbf,100.0,10.0,,100,0.5,"[61, 0, 35, 0]"
229,rbf,100.0,10.0,,100,0.75,"[49, 12, 28, 7]"
230,rbf,100.0,10.0,,100,1.0,"[26, 35, 10, 25]"
231,rbf,100.0,10.0,,150,0.5,"[61, 0, 35, 0]"
232,rbf,100.0,10.0,,150,0.75,"[49, 12, 28, 7]"
233,rbf,100.0,10.0,,150,1.0,"[26, 35, 10, 25]"
234,poly,100.0,10.0,2,50,0.5,"[44, 17, 25, 10]"
235,poly,100.0,10.0,2,50,0.75,"[43, 18, 23, 12]"
236,poly,100.0,10.0,2,50,1.0,"[46, 15, 24, 11]"
237,poly,100.0,10.0,2,100,0.5,"[44, 17, 25, 10]"
238,poly,100.0,10.0,2,100,0.75,"[43, 18, 23, 12]"
239,poly,100.0,10.0,2,100,1.0,"[46, 15, 24, 11]"
240,poly,100.0,10.0,2,150,0.5,"[44, 17, 25, 10]"
241,poly,100.0,10.0,2,150,0.75,"[43, 18, 23, 12]"
242,poly,100.0,10.0,2,150,1.0,"[46, 15, 24, 11]"
243,poly,100.0,10.0,3,50,0.5,"[35, 26, 26, 9]"
244,poly,100.0,10.0,3,50,0.75,"[34, 27, 22, 13]"
245,poly,100.0,10.0,3,50,1.0,"[28, 33, 20, 15]"
246,poly,100.0,10.0,3,100,0.5,"[35, 26, 26, 9]"
247,poly,100.0,10.0,3,100,0.75,"[34, 27, 22, 13]"
248,poly,100.0,10.0,3,100,1.0,"[28, 33, 20, 15]"
249,poly,100.0,10.0,3,150,0.5,"[35, 26, 26, 9]"
250,poly,100.0,10.0,3,150,0.75,"[34, 27, 22, 13]"
251,poly,100.0,10.0,3,150,1.0,"[28, 33, 20, 15]"
252,linear,1000.0,,,50,0.5,"[50, 11, 25, 10]"
253,linear,1000.0,,,50,0.75,"[55, 6, 29, 6]"
254,linear,1000.0,,,50,1.0,"[55, 6, 29, 6]"
255,linear,1000.0,,,100,0.5,"[50, 11, 25, 10]"
256,linear,1000.0,,,100,0.75,"[55, 6, 29, 6]"
257,linear,1000.0,,,100,1.0,"[55, 6, 29, 6]"
258,linear,1000.0,,,150,0.5,"[50, 11, 25, 10]"
259,linear,1000.0,,,150,0.75,"[55, 6, 29, 6]"
260,linear,1000.0,,,150,1.0,"[55, 6, 29, 6]"
261,rbf,1000.0,1,,50,0.5,"[41, 20, 25, 10]"
262,rbf,1000.0,1,,50,0.75,"[40, 21, 26, 9]"
263,rbf,1000.0,1,,50,1.0,"[40, 21, 25, 10]"
264,rbf,1000.0,1,,100,0.5,"[41, 20, 25, 10]"
265,rbf,1000.0,1,,100,0.75,"[41, 20, 25, 10]"
266,rbf,1000.0,1,,100,1.0,"[40, 21, 25, 10]"
267,rbf,1000.0,1,,150,0.5,"[41, 20, 25, 10]"
268,rbf,1000.0,1,,150,0.75,"[41, 20, 25, 10]"
269,rbf,1000.0,1,,150,1.0,"[40, 21, 25, 10]"
270,poly,1000.0,1,2,50,0.5,"[45, 16, 25, 10]"
271,poly,1000.0,1,2,50,0.75,"[43, 18, 28, 7]"
272,poly,1000.0,1,2,50,1.0,"[43, 18, 28, 7]"
273,poly,1000.0,1,2,100,0.5,"[46, 15, 25, 10]"
274,poly,1000.0,1,2,100,0.75,"[43, 18, 28, 7]"
275,poly,1000.0,1,2,100,1.0,"[43, 18, 28, 7]"
276,poly,1000.0,1,2,150,0.5,"[46, 15, 25, 10]"
277,poly,1000.0,1,2,150,0.75,"[43, 18, 28, 7]"
278,poly,1000.0,1,2,150,1.0,"[43, 18, 28, 7]"
279,poly,1000.0,1,3,50,0.5,"[37, 24, 27, 8]"
280,poly,1000.0,1,3,50,0.75,"[37, 24, 25, 10]"
281,poly,1000.0,1,3,50,1.0,"[38, 23, 25, 10]"
282,poly,1000.0,1,3,100,0.5,"[36, 25, 26, 9]"
283,poly,1000.0,1,3,100,0.75,"[36, 25, 25, 10]"
284,poly,1000.0,1,3,100,1.0,"[38, 23, 25, 10]"
285,poly,1000.0,1,3,150,0.5,"[36, 25, 26, 9]"
286,poly,1000.0,1,3,150,0.75,"[36, 25, 25, 10]"
287,poly,1000.0,1,3,150,1.0,"[38, 23, 25, 10]"
288,rbf,1000.0,10.0,,50,0.5,"[40, 21, 28, 7]"
289,rbf,1000.0,10.0,,50,0.75,"[43, 18, 29, 6]"
290,rbf,1000.0,10.0,,50,1.0,"[41, 20, 29, 6]"
291,rbf,1000.0,10.0,,100,0.5,"[43, 18, 28, 7]"
292,rbf,1000.0,10.0,,100,0.75,"[41, 20, 29, 6]"
293,rbf,1000.0,10.0,,100,1.0,"[43, 18, 29, 6]"
294,rbf,1000.0,10.0,,150,0.5,"[43, 18, 29, 6]"
295,rbf,1000.0,10.0,,150,0.75,"[44, 17, 29, 6]"
296,rbf,1000.0,10.0,,150,1.0,"[43, 18, 29, 6]"
297,poly,1000.0,10.0,2,50,0.5,"[45, 16, 27, 8]"
298,poly,1000.0,10.0,2,50,0.75,"[47, 14, 22, 13]"
299,poly,1000.0,10.0,2,50,1.0,"[49, 12, 29, 6]"
300,poly,1000.0,10.0,2,100,0.5,"[45, 16, 27, 8]"
301,poly,1000.0,10.0,2,100,0.75,"[47, 14, 22, 13]"
302,poly,1000.0,10.0,2,100,1.0,"[49, 12, 29, 6]"
303,poly,1000.0,10.0,2,150,0.5,"[45, 16, 27, 8]"
304,poly,1000.0,10.0,2,150,0.75,"[47, 14, 22, 13]"
305,poly,1000.0,10.0,2,150,1.0,"[49, 12, 29, 6]"
306,poly,1000.0,10.0,3,50,0.5,"[32, 29, 25, 10]"
307,poly,1000.0,10.0,3,50,0.75,"[34, 27, 22, 13]"
308,poly,1000.0,10.0,3,50,1.0,"[31, 30, 23, 12]"
309,poly,1000.0,10.0,3,100,0.5,"[32, 29, 25, 10]"
310,poly,1000.0,10.0,3,100,0.75,"[34, 27, 22, 13]"
311,poly,1000.0,10.0,3,100,1.0,"[31, 30, 23, 12]"
312,poly,1000.0,10.0,3,150,0.5,"[32, 29, 25, 10]"
313,poly,1000.0,10.0,3,150,0.75,"[34, 27, 22, 13]"
314,poly,1000.0,10.0,3,150,1.0,"[31, 30, 23, 12]"
