,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
212,poly,100.0,1,2,100,1.0,"[38, 23, 6, 28]"
213,poly,100.0,1,2,150,0.5,"[38, 23, 6, 28]"
214,poly,100.0,1,2,150,0.75,"[38, 23, 6, 28]"
215,poly,100.0,1,2,150,1.0,"[38, 23, 6, 28]"
216,poly,100.0,1,3,50,0.5,"[38, 23, 6, 28]"
217,poly,100.0,1,3,50,0.75,"[40, 21, 10, 24]"
218,poly,100.0,1,3,50,1.0,"[38, 23, 6, 28]"
219,poly,100.0,1,3,100,0.5,"[40, 21, 10, 24]"
220,poly,100.0,1,3,100,0.75,"[40, 21, 10, 24]"
221,poly,100.0,1,3,100,1.0,"[38, 23, 6, 28]"
222,poly,100.0,1,3,150,0.5,"[38, 23, 6, 28]"
223,poly,100.0,1,3,150,0.75,"[40, 21, 10, 24]"
224,poly,100.0,1,3,150,1.0,"[38, 23, 6, 28]"
225,rbf,100.0,10.0,,50,0.5,"[40, 21, 10, 24]"
226,rbf,100.0,10.0,,50,0.75,"[38, 23, 6, 28]"
227,rbf,100.0,10.0,,50,1.0,"[38, 23, 6, 28]"
228,rbf,100.0,10.0,,100,0.5,"[40, 21, 10, 24]"
229,rbf,100.0,10.0,,100,0.75,"[38, 23, 6, 28]"
230,rbf,100.0,10.0,,100,1.0,"[38, 23, 6, 28]"
231,rbf,100.0,10.0,,150,0.5,"[40, 21, 10, 24]"
232,rbf,100.0,10.0,,150,0.75,"[38, 23, 6, 28]"
233,rbf,100.0,10.0,,150,1.0,"[38, 23, 6, 28]"
234,poly,100.0,10.0,2,50,0.5,"[38, 23, 6, 28]"
235,poly,100.0,10.0,2,50,0.75,"[38, 23, 6, 28]"
236,poly,100.0,10.0,2,50,1.0,"[38, 23, 6, 28]"
237,poly,100.0,10.0,2,100,0.5,"[37, 24, 5, 29]"
238,poly,100.0,10.0,2,100,0.75,"[38, 23, 6, 28]"
239,poly,100.0,10.0,2,100,1.0,"[38, 23, 6, 28]"
240,poly,100.0,10.0,2,150,0.5,"[37, 24, 5, 29]"
241,poly,100.0,10.0,2,150,0.75,"[38, 23, 6, 28]"
242,poly,100.0,10.0,2,150,1.0,"[38, 23, 6, 28]"
243,poly,100.0,10.0,3,50,0.5,"[39, 22, 9, 25]"
244,poly,100.0,10.0,3,50,0.75,"[38, 23, 6, 28]"
245,poly,100.0,10.0,3,50,1.0,"[38, 23, 6, 28]"
246,poly,100.0,10.0,3,100,0.5,"[37, 24, 5, 29]"
247,poly,100.0,10.0,3,100,0.75,"[38, 23, 6, 28]"
248,poly,100.0,10.0,3,100,1.0,"[38, 23, 6, 28]"
249,poly,100.0,10.0,3,150,0.5,"[39, 22, 9, 25]"
250,poly,100.0,10.0,3,150,0.75,"[38, 23, 6, 28]"
251,poly,100.0,10.0,3,150,1.0,"[40, 21, 10, 24]"
252,linear,1000.0,,,50,0.5,"[38, 23, 8, 26]"
253,linear,1000.0,,,50,0.75,"[38, 23, 8, 26]"
254,linear,1000.0,,,50,1.0,"[38, 23, 6, 28]"
255,linear,1000.0,,,100,0.5,"[38, 23, 8, 26]"
256,linear,1000.0,,,100,0.75,"[38, 23, 8, 26]"
257,linear,1000.0,,,100,1.0,"[38, 23, 6, 28]"
258,linear,1000.0,,,150,0.5,"[38, 23, 8, 26]"
259,linear,1000.0,,,150,0.75,"[38, 23, 8, 26]"
260,linear,1000.0,,,150,1.0,"[38, 23, 6, 28]"
261,rbf,1000.0,1,,50,0.5,"[38, 23, 6, 28]"
262,rbf,1000.0,1,,50,0.75,"[39, 22, 9, 25]"
263,rbf,1000.0,1,,50,1.0,"[38, 23, 6, 28]"
264,rbf,1000.0,1,,100,0.5,"[38, 23, 6, 28]"
265,rbf,1000.0,1,,100,0.75,"[40, 21, 10, 24]"
266,rbf,1000.0,1,,100,1.0,"[40, 21, 10, 24]"
267,rbf,1000.0,1,,150,0.5,"[38, 23, 6, 28]"
268,rbf,1000.0,1,,150,0.75,"[38, 23, 6, 28]"
269,rbf,1000.0,1,,150,1.0,"[40, 21, 10, 24]"
270,poly,1000.0,1,2,50,0.5,"[38, 23, 6, 28]"
271,poly,1000.0,1,2,50,0.75,"[38, 23, 6, 28]"
272,poly,1000.0,1,2,50,1.0,"[38, 23, 6, 28]"
273,poly,1000.0,1,2,100,0.5,"[38, 23, 6, 28]"
274,poly,1000.0,1,2,100,0.75,"[38, 23, 6, 28]"
275,poly,1000.0,1,2,100,1.0,"[38, 23, 6, 28]"
276,poly,1000.0,1,2,150,0.5,"[38, 23, 6, 28]"
277,poly,1000.0,1,2,150,0.75,"[38, 23, 6, 28]"
278,poly,1000.0,1,2,150,1.0,"[38, 23, 6, 28]"
279,poly,1000.0,1,3,50,0.5,"[38, 23, 6, 28]"
280,poly,1000.0,1,3,50,0.75,"[40, 21, 10, 24]"
281,poly,1000.0,1,3,50,1.0,"[38, 23, 6, 28]"
282,poly,1000.0,1,3,100,0.5,"[38, 23, 6, 28]"
283,poly,1000.0,1,3,100,0.75,"[40, 21, 10, 24]"
284,poly,1000.0,1,3,100,1.0,"[38, 23, 6, 28]"
285,poly,1000.0,1,3,150,0.5,"[38, 23, 6, 28]"
286,poly,1000.0,1,3,150,0.75,"[40, 21, 10, 24]"
287,poly,1000.0,1,3,150,1.0,"[38, 23, 6, 28]"
288,rbf,1000.0,10.0,,50,0.5,"[40, 21, 10, 24]"
289,rbf,1000.0,10.0,,50,0.75,"[38, 23, 6, 28]"
290,rbf,1000.0,10.0,,50,1.0,"[38, 23, 6, 28]"
291,rbf,1000.0,10.0,,100,0.5,"[40, 21, 10, 24]"
292,rbf,1000.0,10.0,,100,0.75,"[38, 23, 6, 28]"
293,rbf,1000.0,10.0,,100,1.0,"[38, 23, 6, 28]"
294,rbf,1000.0,10.0,,150,0.5,"[40, 21, 10, 24]"
295,rbf,1000.0,10.0,,150,0.75,"[40, 21, 10, 24]"
296,rbf,1000.0,10.0,,150,1.0,"[40, 21, 10, 24]"
297,poly,1000.0,10.0,2,50,0.5,"[38, 23, 6, 28]"
298,poly,1000.0,10.0,2,50,0.75,"[37, 24, 5, 29]"
299,poly,1000.0,10.0,2,50,1.0,"[38, 23, 6, 28]"
300,poly,1000.0,10.0,2,100,0.5,"[38, 23, 6, 28]"
301,poly,1000.0,10.0,2,100,0.75,"[37, 24, 5, 29]"
302,poly,1000.0,10.0,2,100,1.0,"[37, 24, 5, 29]"
303,poly,1000.0,10.0,2,150,0.5,"[38, 23, 6, 28]"
304,poly,1000.0,10.0,2,150,0.75,"[37, 24, 5, 29]"
305,poly,1000.0,10.0,2,150,1.0,"[38, 23, 6, 28]"
306,poly,1000.0,10.0,3,50,0.5,"[37, 24, 5, 29]"
307,poly,1000.0,10.0,3,50,0.75,"[39, 22, 9, 25]"
308,poly,1000.0,10.0,3,50,1.0,"[40, 21, 10, 24]"
309,poly,1000.0,10.0,3,100,0.5,"[37, 24, 5, 29]"
310,poly,1000.0,10.0,3,100,0.75,"[38, 23, 6, 28]"
311,poly,1000.0,10.0,3,100,1.0,"[40, 21, 10, 24]"
312,poly,1000.0,10.0,3,150,0.5,"[37, 24, 5, 29]"
313,poly,1000.0,10.0,3,150,0.75,"[38, 23, 6, 28]"
314,poly,1000.0,10.0,3,150,1.0,"[38, 23, 6, 28]"
