,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
120,poly,1.0,10.0,3,100,0.5,"[36, 25, 8, 27]"
121,poly,1.0,10.0,3,100,0.75,"[33, 28, 8, 27]"
122,poly,1.0,10.0,3,100,1.0,"[34, 27, 11, 24]"
123,poly,1.0,10.0,3,150,0.5,"[36, 25, 8, 27]"
124,poly,1.0,10.0,3,150,0.75,"[33, 28, 8, 27]"
125,poly,1.0,10.0,3,150,1.0,"[34, 27, 11, 24]"
126,linear,10.0,,,50,0.5,"[37, 24, 10, 25]"
127,linear,10.0,,,50,0.75,"[37, 24, 10, 25]"
128,linear,10.0,,,50,1.0,"[37, 24, 10, 25]"
129,linear,10.0,,,100,0.5,"[37, 24, 10, 25]"
130,linear,10.0,,,100,0.75,"[37, 24, 10, 25]"
131,linear,10.0,,,100,1.0,"[37, 24, 10, 25]"
132,linear,10.0,,,150,0.5,"[37, 24, 10, 25]"
133,linear,10.0,,,150,0.75,"[37, 24, 10, 25]"
134,linear,10.0,,,150,1.0,"[37, 24, 10, 25]"
135,rbf,10.0,1,,50,0.5,"[41, 20, 15, 20]"
136,rbf,10.0,1,,50,0.75,"[39, 22, 10, 25]"
137,rbf,10.0,1,,50,1.0,"[34, 27, 7, 28]"
138,rbf,10.0,1,,100,0.5,"[41, 20, 15, 20]"
139,rbf,10.0,1,,100,0.75,"[39, 22, 10, 25]"
140,rbf,10.0,1,,100,1.0,"[34, 27, 7, 28]"
141,rbf,10.0,1,,150,0.5,"[41, 20, 15, 20]"
142,rbf,10.0,1,,150,0.75,"[39, 22, 10, 25]"
143,rbf,10.0,1,,150,1.0,"[34, 27, 7, 28]"
144,poly,10.0,1,2,50,0.5,"[37, 24, 8, 27]"
145,poly,10.0,1,2,50,0.75,"[37, 24, 8, 27]"
146,poly,10.0,1,2,50,1.0,"[37, 24, 8, 27]"
147,poly,10.0,1,2,100,0.5,"[37, 24, 8, 27]"
148,poly,10.0,1,2,100,0.75,"[37, 24, 8, 27]"
149,poly,10.0,1,2,100,1.0,"[37, 24, 8, 27]"
150,poly,10.0,1,2,150,0.5,"[37, 24, 8, 27]"
151,poly,10.0,1,2,150,0.75,"[37, 24, 8, 27]"
152,poly,10.0,1,2,150,1.0,"[37, 24, 8, 27]"
153,poly,10.0,1,3,50,0.5,"[37, 24, 8, 27]"
154,poly,10.0,1,3,50,0.75,"[36, 25, 8, 27]"
155,poly,10.0,1,3,50,1.0,"[38, 23, 11, 24]"
156,poly,10.0,1,3,100,0.5,"[37, 24, 8, 27]"
157,poly,10.0,1,3,100,0.75,"[37, 24, 10, 25]"
158,poly,10.0,1,3,100,1.0,"[38, 23, 11, 24]"
159,poly,10.0,1,3,150,0.5,"[37, 24, 8, 27]"
160,poly,10.0,1,3,150,0.75,"[37, 24, 10, 25]"
161,poly,10.0,1,3,150,1.0,"[38, 23, 11, 24]"
162,rbf,10.0,10.0,,50,0.5,"[45, 16, 19, 16]"
163,rbf,10.0,10.0,,50,0.75,"[45, 16, 19, 16]"
164,rbf,10.0,10.0,,50,1.0,"[37, 24, 8, 27]"
165,rbf,10.0,10.0,,100,0.5,"[45, 16, 19, 16]"
166,rbf,10.0,10.0,,100,0.75,"[45, 16, 19, 16]"
167,rbf,10.0,10.0,,100,1.0,"[37, 24, 8, 27]"
168,rbf,10.0,10.0,,150,0.5,"[45, 16, 19, 16]"
169,rbf,10.0,10.0,,150,0.75,"[45, 16, 19, 16]"
170,rbf,10.0,10.0,,150,1.0,"[37, 24, 8, 27]"
171,poly,10.0,10.0,2,50,0.5,"[33, 28, 8, 27]"
172,poly,10.0,10.0,2,50,0.75,"[36, 25, 8, 27]"
173,poly,10.0,10.0,2,50,1.0,"[36, 25, 8, 27]"
174,poly,10.0,10.0,2,100,0.5,"[33, 28, 8, 27]"
175,poly,10.0,10.0,2,100,0.75,"[36, 25, 8, 27]"
176,poly,10.0,10.0,2,100,1.0,"[36, 25, 8, 27]"
177,poly,10.0,10.0,2,150,0.5,"[33, 28, 8, 27]"
178,poly,10.0,10.0,2,150,0.75,"[36, 25, 8, 27]"
179,poly,10.0,10.0,2,150,1.0,"[36, 25, 8, 27]"
180,poly,10.0,10.0,3,50,0.5,"[33, 28, 8, 27]"
181,poly,10.0,10.0,3,50,0.75,"[36, 25, 8, 27]"
182,poly,10.0,10.0,3,50,1.0,"[33, 28, 8, 27]"
183,poly,10.0,10.0,3,100,0.5,"[36, 25, 8, 27]"
184,poly,10.0,10.0,3,100,0.75,"[34, 27, 8, 27]"
185,poly,10.0,10.0,3,100,1.0,"[31, 30, 8, 27]"
186,poly,10.0,10.0,3,150,0.5,"[36, 25, 8, 27]"
187,poly,10.0,10.0,3,150,0.75,"[36, 25, 8, 27]"
188,poly,10.0,10.0,3,150,1.0,"[33, 28, 8, 27]"
189,linear,100.0,,,50,0.5,"[38, 23, 10, 25]"
190,linear,100.0,,,50,0.75,"[37, 24, 8, 27]"
191,linear,100.0,,,50,1.0,"[38, 23, 10, 25]"
192,linear,100.0,,,100,0.5,"[38, 23, 10, 25]"
193,linear,100.0,,,100,0.75,"[37, 24, 8, 27]"
194,linear,100.0,,,100,1.0,"[38, 23, 10, 25]"
195,linear,100.0,,,150,0.5,"[38, 23, 10, 25]"
196,linear,100.0,,,150,0.75,"[37, 24, 8, 27]"
197,linear,100.0,,,150,1.0,"[38, 23, 10, 25]"
198,rbf,100.0,1,,50,0.5,"[37, 24, 8, 27]"
199,rbf,100.0,1,,50,0.75,"[37, 24, 8, 27]"
200,rbf,100.0,1,,50,1.0,"[38, 23, 11, 24]"
201,rbf,100.0,1,,100,0.5,"[37, 24, 8, 27]"
202,rbf,100.0,1,,100,0.75,"[37, 24, 8, 27]"
203,rbf,100.0,1,,100,1.0,"[38, 23, 11, 24]"
204,rbf,100.0,1,,150,0.5,"[37, 24, 8, 27]"
205,rbf,100.0,1,,150,0.75,"[37, 24, 8, 27]"
206,rbf,100.0,1,,150,1.0,"[38, 23, 11, 24]"
207,poly,100.0,1,2,50,0.5,"[37, 24, 8, 27]"
208,poly,100.0,1,2,50,0.75,"[36, 25, 8, 27]"
209,poly,100.0,1,2,50,1.0,"[37, 24, 8, 27]"
210,poly,100.0,1,2,100,0.5,"[37, 24, 8, 27]"
211,poly,100.0,1,2,100,0.75,"[36, 25, 8, 27]"
212,poly,100.0,1,2,100,1.0,"[37, 24, 8, 27]"
213,poly,100.0,1,2,150,0.5,"[37, 24, 8, 27]"
214,poly,100.0,1,2,150,0.75,"[36, 25, 8, 27]"
215,poly,100.0,1,2,150,1.0,"[37, 24, 8, 27]"
216,poly,100.0,1,3,50,0.5,"[36, 25, 8, 27]"
217,poly,100.0,1,3,50,0.75,"[36, 25, 8, 27]"
218,poly,100.0,1,3,50,1.0,"[37, 24, 11, 24]"
219,poly,100.0,1,3,100,0.5,"[36, 25, 8, 27]"
220,poly,100.0,1,3,100,0.75,"[36, 25, 8, 27]"
221,poly,100.0,1,3,100,1.0,"[36, 25, 8, 27]"
222,poly,100.0,1,3,150,0.5,"[37, 24, 11, 24]"
223,poly,100.0,1,3,150,0.75,"[37, 24, 11, 24]"
224,poly,100.0,1,3,150,1.0,"[36, 25, 8, 27]"
225,rbf,100.0,10.0,,50,0.5,"[40, 21, 13, 22]"
226,rbf,100.0,10.0,,50,0.75,"[38, 23, 11, 24]"
227,rbf,100.0,10.0,,50,1.0,"[37, 24, 8, 27]"
228,rbf,100.0,10.0,,100,0.5,"[40, 21, 13, 22]"
229,rbf,100.0,10.0,,100,0.75,"[38, 23, 11, 24]"
230,rbf,100.0,10.0,,100,1.0,"[37, 24, 8, 27]"
231,rbf,100.0,10.0,,150,0.5,"[40, 21, 13, 22]"
232,rbf,100.0,10.0,,150,0.75,"[38, 23, 11, 24]"
233,rbf,100.0,10.0,,150,1.0,"[37, 24, 8, 27]"
234,poly,100.0,10.0,2,50,0.5,"[36, 25, 8, 27]"
235,poly,100.0,10.0,2,50,0.75,"[36, 25, 8, 27]"
236,poly,100.0,10.0,2,50,1.0,"[36, 25, 8, 27]"
237,poly,100.0,10.0,2,100,0.5,"[36, 25, 8, 27]"
238,poly,100.0,10.0,2,100,0.75,"[36, 25, 8, 27]"
239,poly,100.0,10.0,2,100,1.0,"[36, 25, 8, 27]"
240,poly,100.0,10.0,2,150,0.5,"[36, 25, 8, 27]"
241,poly,100.0,10.0,2,150,0.75,"[36, 25, 8, 27]"
242,poly,100.0,10.0,2,150,1.0,"[36, 25, 8, 27]"
243,poly,100.0,10.0,3,50,0.5,"[36, 25, 8, 27]"
244,poly,100.0,10.0,3,50,0.75,"[33, 28, 8, 27]"
245,poly,100.0,10.0,3,50,1.0,"[36, 25, 8, 27]"
246,poly,100.0,10.0,3,100,0.5,"[36, 25, 8, 27]"
247,poly,100.0,10.0,3,100,0.75,"[36, 25, 8, 27]"
248,poly,100.0,10.0,3,100,1.0,"[37, 24, 11, 24]"
249,poly,100.0,10.0,3,150,0.5,"[36, 25, 8, 27]"
250,poly,100.0,10.0,3,150,0.75,"[34, 27, 11, 24]"
251,poly,100.0,10.0,3,150,1.0,"[33, 28, 8, 27]"
252,linear,1000.0,,,50,0.5,"[37, 24, 8, 27]"
253,linear,1000.0,,,50,0.75,"[38, 23, 10, 25]"
254,linear,1000.0,,,50,1.0,"[38, 23, 10, 25]"
255,linear,1000.0,,,100,0.5,"[37, 24, 8, 27]"
256,linear,1000.0,,,100,0.75,"[38, 23, 10, 25]"
257,linear,1000.0,,,100,1.0,"[38, 23, 10, 25]"
258,linear,1000.0,,,150,0.5,"[37, 24, 8, 27]"
259,linear,1000.0,,,150,0.75,"[38, 23, 10, 25]"
260,linear,1000.0,,,150,1.0,"[38, 23, 10, 25]"
261,rbf,1000.0,1,,50,0.5,"[37, 24, 8, 27]"
262,rbf,1000.0,1,,50,0.75,"[38, 23, 11, 24]"
263,rbf,1000.0,1,,50,1.0,"[37, 24, 8, 27]"
264,rbf,1000.0,1,,100,0.5,"[38, 23, 11, 24]"
265,rbf,1000.0,1,,100,0.75,"[37, 24, 8, 27]"
266,rbf,1000.0,1,,100,1.0,"[38, 23, 11, 24]"
267,rbf,1000.0,1,,150,0.5,"[37, 24, 8, 27]"
268,rbf,1000.0,1,,150,0.75,"[37, 24, 8, 27]"
269,rbf,1000.0,1,,150,1.0,"[37, 24, 8, 27]"
270,poly,1000.0,1,2,50,0.5,"[36, 25, 8, 27]"
271,poly,1000.0,1,2,50,0.75,"[36, 25, 8, 27]"
272,poly,1000.0,1,2,50,1.0,"[36, 25, 8, 27]"
273,poly,1000.0,1,2,100,0.5,"[33, 28, 8, 27]"
274,poly,1000.0,1,2,100,0.75,"[36, 25, 8, 27]"
275,poly,1000.0,1,2,100,1.0,"[36, 25, 8, 27]"
276,poly,1000.0,1,2,150,0.5,"[33, 28, 8, 27]"
277,poly,1000.0,1,2,150,0.75,"[36, 25, 8, 27]"
278,poly,1000.0,1,2,150,1.0,"[36, 25, 8, 27]"
279,poly,1000.0,1,3,50,0.5,"[37, 24, 11, 24]"
280,poly,1000.0,1,3,50,0.75,"[33, 28, 8, 27]"
281,poly,1000.0,1,3,50,1.0,"[33, 28, 8, 27]"
282,poly,1000.0,1,3,100,0.5,"[36, 25, 8, 27]"
283,poly,1000.0,1,3,100,0.75,"[33, 28, 8, 27]"
284,poly,1000.0,1,3,100,1.0,"[33, 28, 8, 27]"
285,poly,1000.0,1,3,150,0.5,"[36, 25, 8, 27]"
286,poly,1000.0,1,3,150,0.75,"[33, 28, 8, 27]"
287,poly,1000.0,1,3,150,1.0,"[33, 28, 8, 27]"
288,rbf,1000.0,10.0,,50,0.5,"[37, 24, 8, 27]"
289,rbf,1000.0,10.0,,50,0.75,"[38, 23, 11, 24]"
290,rbf,1000.0,10.0,,50,1.0,"[37, 24, 8, 27]"
291,rbf,1000.0,10.0,,100,0.5,"[38, 23, 11, 24]"
292,rbf,1000.0,10.0,,100,0.75,"[38, 23, 11, 24]"
293,rbf,1000.0,10.0,,100,1.0,"[37, 24, 8, 27]"
294,rbf,1000.0,10.0,,150,0.5,"[38, 23, 11, 24]"
295,rbf,1000.0,10.0,,150,0.75,"[37, 24, 8, 27]"
296,rbf,1000.0,10.0,,150,1.0,"[37, 24, 8, 27]"
297,poly,1000.0,10.0,2,50,0.5,"[36, 25, 8, 27]"
298,poly,1000.0,10.0,2,50,0.75,"[37, 24, 8, 27]"
299,poly,1000.0,10.0,2,50,1.0,"[36, 25, 8, 27]"
300,poly,1000.0,10.0,2,100,0.5,"[36, 25, 8, 27]"
301,poly,1000.0,10.0,2,100,0.75,"[36, 25, 8, 27]"
302,poly,1000.0,10.0,2,100,1.0,"[36, 25, 8, 27]"
303,poly,1000.0,10.0,2,150,0.5,"[36, 25, 8, 27]"
304,poly,1000.0,10.0,2,150,0.75,"[36, 25, 8, 27]"
305,poly,1000.0,10.0,2,150,1.0,"[36, 25, 8, 27]"
306,poly,1000.0,10.0,3,50,0.5,"[34, 27, 11, 24]"
307,poly,1000.0,10.0,3,50,0.75,"[37, 24, 11, 24]"
308,poly,1000.0,10.0,3,50,1.0,"[36, 25, 8, 27]"
309,poly,1000.0,10.0,3,100,0.5,"[36, 25, 8, 27]"
310,poly,1000.0,10.0,3,100,0.75,"[33, 28, 8, 27]"
311,poly,1000.0,10.0,3,100,1.0,"[34, 27, 11, 24]"
312,poly,1000.0,10.0,3,150,0.5,"[37, 24, 11, 24]"
313,poly,1000.0,10.0,3,150,0.75,"[33, 28, 8, 27]"
314,poly,1000.0,10.0,3,150,1.0,"[33, 28, 8, 27]"
