,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
112,poly,1.0,10.0,2,100,0.75,"[40, 21, 8, 26]"
113,poly,1.0,10.0,2,100,1.0,"[40, 21, 8, 26]"
114,poly,1.0,10.0,2,150,0.5,"[41, 20, 11, 23]"
115,poly,1.0,10.0,2,150,0.75,"[40, 21, 8, 26]"
116,poly,1.0,10.0,2,150,1.0,"[40, 21, 8, 26]"
117,poly,1.0,10.0,3,50,0.5,"[38, 23, 8, 26]"
118,poly,1.0,10.0,3,50,0.75,"[38, 23, 8, 26]"
119,poly,1.0,10.0,3,50,1.0,"[38, 23, 8, 26]"
120,poly,1.0,10.0,3,100,0.5,"[38, 23, 8, 26]"
121,poly,1.0,10.0,3,100,0.75,"[38, 23, 7, 27]"
122,poly,1.0,10.0,3,100,1.0,"[38, 23, 7, 27]"
123,poly,1.0,10.0,3,150,0.5,"[38, 23, 7, 27]"
124,poly,1.0,10.0,3,150,0.75,"[38, 23, 8, 26]"
125,poly,1.0,10.0,3,150,1.0,"[38, 23, 8, 26]"
126,linear,10.0,,,50,0.5,"[41, 20, 10, 24]"
127,linear,10.0,,,50,0.75,"[41, 20, 10, 24]"
128,linear,10.0,,,50,1.0,"[41, 20, 9, 25]"
129,linear,10.0,,,100,0.5,"[41, 20, 10, 24]"
130,linear,10.0,,,100,0.75,"[41, 20, 10, 24]"
131,linear,10.0,,,100,1.0,"[41, 20, 9, 25]"
132,linear,10.0,,,150,0.5,"[41, 20, 10, 24]"
133,linear,10.0,,,150,0.75,"[41, 20, 10, 24]"
134,linear,10.0,,,150,1.0,"[41, 20, 9, 25]"
135,rbf,10.0,1,,50,0.5,"[48, 13, 21, 13]"
136,rbf,10.0,1,,50,0.75,"[46, 15, 15, 19]"
137,rbf,10.0,1,,50,1.0,"[36, 25, 5, 29]"
138,rbf,10.0,1,,100,0.5,"[48, 13, 21, 13]"
139,rbf,10.0,1,,100,0.75,"[46, 15, 15, 19]"
140,rbf,10.0,1,,100,1.0,"[36, 25, 5, 29]"
141,rbf,10.0,1,,150,0.5,"[48, 13, 21, 13]"
142,rbf,10.0,1,,150,0.75,"[46, 15, 15, 19]"
143,rbf,10.0,1,,150,1.0,"[36, 25, 5, 29]"
144,poly,10.0,1,2,50,0.5,"[41, 20, 10, 24]"
145,poly,10.0,1,2,50,0.75,"[41, 20, 10, 24]"
146,poly,10.0,1,2,50,1.0,"[41, 20, 10, 24]"
147,poly,10.0,1,2,100,0.5,"[41, 20, 10, 24]"
148,poly,10.0,1,2,100,0.75,"[41, 20, 10, 24]"
149,poly,10.0,1,2,100,1.0,"[41, 20, 10, 24]"
150,poly,10.0,1,2,150,0.5,"[41, 20, 10, 24]"
151,poly,10.0,1,2,150,0.75,"[41, 20, 10, 24]"
152,poly,10.0,1,2,150,1.0,"[41, 20, 10, 24]"
153,poly,10.0,1,3,50,0.5,"[39, 22, 7, 27]"
154,poly,10.0,1,3,50,0.75,"[41, 20, 11, 23]"
155,poly,10.0,1,3,50,1.0,"[40, 21, 8, 26]"
156,poly,10.0,1,3,100,0.5,"[39, 22, 7, 27]"
157,poly,10.0,1,3,100,0.75,"[41, 20, 11, 23]"
158,poly,10.0,1,3,100,1.0,"[40, 21, 8, 26]"
159,poly,10.0,1,3,150,0.5,"[39, 22, 8, 26]"
160,poly,10.0,1,3,150,0.75,"[41, 20, 10, 24]"
161,poly,10.0,1,3,150,1.0,"[40, 21, 8, 26]"
162,rbf,10.0,10.0,,50,0.5,"[48, 13, 21, 13]"
163,rbf,10.0,10.0,,50,0.75,"[46, 15, 15, 19]"
164,rbf,10.0,10.0,,50,1.0,"[42, 19, 10, 24]"
165,rbf,10.0,10.0,,100,0.5,"[48, 13, 21, 13]"
166,rbf,10.0,10.0,,100,0.75,"[46, 15, 15, 19]"
167,rbf,10.0,10.0,,100,1.0,"[42, 19, 10, 24]"
168,rbf,10.0,10.0,,150,0.5,"[48, 13, 21, 13]"
169,rbf,10.0,10.0,,150,0.75,"[46, 15, 15, 19]"
170,rbf,10.0,10.0,,150,1.0,"[42, 19, 10, 24]"
171,poly,10.0,10.0,2,50,0.5,"[39, 22, 8, 26]"
172,poly,10.0,10.0,2,50,0.75,"[38, 23, 8, 26]"
173,poly,10.0,10.0,2,50,1.0,"[38, 23, 8, 26]"
174,poly,10.0,10.0,2,100,0.5,"[38, 23, 8, 26]"
175,poly,10.0,10.0,2,100,0.75,"[38, 23, 8, 26]"
176,poly,10.0,10.0,2,100,1.0,"[39, 22, 8, 26]"
177,poly,10.0,10.0,2,150,0.5,"[38, 23, 8, 26]"
178,poly,10.0,10.0,2,150,0.75,"[38, 23, 8, 26]"
179,poly,10.0,10.0,2,150,1.0,"[39, 22, 8, 26]"
180,poly,10.0,10.0,3,50,0.5,"[38, 23, 8, 26]"
181,poly,10.0,10.0,3,50,0.75,"[38, 23, 8, 26]"
182,poly,10.0,10.0,3,50,1.0,"[38, 23, 8, 26]"
183,poly,10.0,10.0,3,100,0.5,"[38, 23, 8, 26]"
184,poly,10.0,10.0,3,100,0.75,"[38, 23, 8, 26]"
185,poly,10.0,10.0,3,100,1.0,"[38, 23, 8, 26]"
186,poly,10.0,10.0,3,150,0.5,"[38, 23, 8, 26]"
187,poly,10.0,10.0,3,150,0.75,"[38, 23, 8, 26]"
188,poly,10.0,10.0,3,150,1.0,"[38, 23, 8, 26]"
189,linear,100.0,,,50,0.5,"[41, 20, 11, 23]"
190,linear,100.0,,,50,0.75,"[41, 20, 11, 23]"
191,linear,100.0,,,50,1.0,"[41, 20, 11, 23]"
192,linear,100.0,,,100,0.5,"[41, 20, 11, 23]"
193,linear,100.0,,,100,0.75,"[41, 20, 11, 23]"
194,linear,100.0,,,100,1.0,"[41, 20, 11, 23]"
195,linear,100.0,,,150,0.5,"[41, 20, 11, 23]"
196,linear,100.0,,,150,0.75,"[41, 20, 11, 23]"
197,linear,100.0,,,150,1.0,"[41, 20, 11, 23]"
198,rbf,100.0,1,,50,0.5,"[40, 21, 9, 25]"
199,rbf,100.0,1,,50,0.75,"[40, 21, 9, 25]"
200,rbf,100.0,1,,50,1.0,"[40, 21, 7, 27]"
201,rbf,100.0,1,,100,0.5,"[40, 21, 9, 25]"
202,rbf,100.0,1,,100,0.75,"[40, 21, 9, 25]"
203,rbf,100.0,1,,100,1.0,"[40, 21, 7, 27]"
204,rbf,100.0,1,,150,0.5,"[40, 21, 9, 25]"
205,rbf,100.0,1,,150,0.75,"[40, 21, 9, 25]"
206,rbf,100.0,1,,150,1.0,"[40, 21, 7, 27]"
207,poly,100.0,1,2,50,0.5,"[40, 21, 8, 26]"
208,poly,100.0,1,2,50,0.75,"[41, 20, 11, 23]"
209,poly,100.0,1,2,50,1.0,"[40, 21, 8, 26]"
210,poly,100.0,1,2,100,0.5,"[40, 21, 8, 26]"
211,poly,100.0,1,2,100,0.75,"[40, 21, 8, 26]"
212,poly,100.0,1,2,100,1.0,"[40, 21, 8, 26]"
213,poly,100.0,1,2,150,0.5,"[41, 20, 11, 23]"
214,poly,100.0,1,2,150,0.75,"[40, 21, 8, 26]"
215,poly,100.0,1,2,150,1.0,"[40, 21, 8, 26]"
216,poly,100.0,1,3,50,0.5,"[39, 22, 8, 26]"
217,poly,100.0,1,3,50,0.75,"[40, 21, 8, 26]"
218,poly,100.0,1,3,50,1.0,"[39, 22, 8, 26]"
219,poly,100.0,1,3,100,0.5,"[39, 22, 8, 26]"
220,poly,100.0,1,3,100,0.75,"[40, 21, 8, 26]"
221,poly,100.0,1,3,100,1.0,"[39, 22, 8, 26]"
222,poly,100.0,1,3,150,0.5,"[39, 22, 8, 26]"
223,poly,100.0,1,3,150,0.75,"[39, 22, 8, 26]"
224,poly,100.0,1,3,150,1.0,"[39, 22, 7, 27]"
225,rbf,100.0,10.0,,50,0.5,"[42, 19, 10, 24]"
226,rbf,100.0,10.0,,50,0.75,"[40, 21, 9, 25]"
227,rbf,100.0,10.0,,50,1.0,"[40, 21, 9, 25]"
228,rbf,100.0,10.0,,100,0.5,"[42, 19, 10, 24]"
229,rbf,100.0,10.0,,100,0.75,"[40, 21, 9, 25]"
230,rbf,100.0,10.0,,100,1.0,"[40, 21, 9, 25]"
231,rbf,100.0,10.0,,150,0.5,"[42, 19, 10, 24]"
232,rbf,100.0,10.0,,150,0.75,"[40, 21, 9, 25]"
233,rbf,100.0,10.0,,150,1.0,"[40, 21, 9, 25]"
234,poly,100.0,10.0,2,50,0.5,"[38, 23, 8, 26]"
235,poly,100.0,10.0,2,50,0.75,"[38, 23, 8, 26]"
236,poly,100.0,10.0,2,50,1.0,"[38, 23, 7, 27]"
237,poly,100.0,10.0,2,100,0.5,"[38, 23, 8, 26]"
238,poly,100.0,10.0,2,100,0.75,"[38, 23, 8, 26]"
239,poly,100.0,10.0,2,100,1.0,"[38, 23, 8, 26]"
240,poly,100.0,10.0,2,150,0.5,"[38, 23, 8, 26]"
241,poly,100.0,10.0,2,150,0.75,"[38, 23, 8, 26]"
242,poly,100.0,10.0,2,150,1.0,"[38, 23, 7, 27]"
243,poly,100.0,10.0,3,50,0.5,"[38, 23, 8, 26]"
244,poly,100.0,10.0,3,50,0.75,"[38, 23, 8, 26]"
245,poly,100.0,10.0,3,50,1.0,"[38, 23, 8, 26]"
246,poly,100.0,10.0,3,100,0.5,"[38, 23, 8, 26]"
247,poly,100.0,10.0,3,100,0.75,"[38, 23, 8, 26]"
248,poly,100.0,10.0,3,100,1.0,"[38, 23, 8, 26]"
249,poly,100.0,10.0,3,150,0.5,"[38, 23, 8, 26]"
250,poly,100.0,10.0,3,150,0.75,"[38, 23, 8, 26]"
251,poly,100.0,10.0,3,150,1.0,"[38, 23, 8, 26]"
252,linear,1000.0,,,50,0.5,"[41, 20, 11, 23]"
253,linear,1000.0,,,50,0.75,"[41, 20, 11, 23]"
254,linear,1000.0,,,50,1.0,"[41, 20, 11, 23]"
255,linear,1000.0,,,100,0.5,"[41, 20, 11, 23]"
256,linear,1000.0,,,100,0.75,"[41, 20, 11, 23]"
257,linear,1000.0,,,100,1.0,"[41, 20, 11, 23]"
258,linear,1000.0,,,150,0.5,"[41, 20, 11, 23]"
259,linear,1000.0,,,150,0.75,"[41, 20, 11, 23]"
260,linear,1000.0,,,150,1.0,"[41, 20, 11, 23]"
261,rbf,1000.0,1,,50,0.5,"[39, 22, 8, 26]"
262,rbf,1000.0,1,,50,0.75,"[39, 22, 8, 26]"
263,rbf,1000.0,1,,50,1.0,"[39, 22, 8, 26]"
264,rbf,1000.0,1,,100,0.5,"[39, 22, 8, 26]"
265,rbf,1000.0,1,,100,0.75,"[39, 22, 8, 26]"
266,rbf,1000.0,1,,100,1.0,"[39, 22, 8, 26]"
267,rbf,1000.0,1,,150,0.5,"[39, 22, 8, 26]"
268,rbf,1000.0,1,,150,0.75,"[39, 22, 8, 26]"
269,rbf,1000.0,1,,150,1.0,"[39, 22, 8, 26]"
270,poly,1000.0,1,2,50,0.5,"[38, 23, 8, 26]"
271,poly,1000.0,1,2,50,0.75,"[38, 23, 8, 26]"
272,poly,1000.0,1,2,50,1.0,"[38, 23, 8, 26]"
273,poly,1000.0,1,2,100,0.5,"[38, 23, 8, 26]"
274,poly,1000.0,1,2,100,0.75,"[38, 23, 8, 26]"
275,poly,1000.0,1,2,100,1.0,"[39, 22, 8, 26]"
276,poly,1000.0,1,2,150,0.5,"[38, 23, 8, 26]"
277,poly,1000.0,1,2,150,0.75,"[38, 23, 8, 26]"
278,poly,1000.0,1,2,150,1.0,"[39, 22, 8, 26]"
279,poly,1000.0,1,3,50,0.5,"[38, 23, 8, 26]"
280,poly,1000.0,1,3,50,0.75,"[38, 23, 8, 26]"
281,poly,1000.0,1,3,50,1.0,"[38, 23, 8, 26]"
282,poly,1000.0,1,3,100,0.5,"[38, 23, 8, 26]"
283,poly,1000.0,1,3,100,0.75,"[38, 23, 7, 27]"
284,poly,1000.0,1,3,100,1.0,"[38, 23, 7, 27]"
285,poly,1000.0,1,3,150,0.5,"[38, 23, 7, 27]"
286,poly,1000.0,1,3,150,0.75,"[38, 23, 8, 26]"
287,poly,1000.0,1,3,150,1.0,"[38, 23, 8, 26]"
288,rbf,1000.0,10.0,,50,0.5,"[39, 22, 8, 26]"
289,rbf,1000.0,10.0,,50,0.75,"[39, 22, 8, 26]"
290,rbf,1000.0,10.0,,50,1.0,"[39, 22, 8, 26]"
291,rbf,1000.0,10.0,,100,0.5,"[39, 22, 8, 26]"
292,rbf,1000.0,10.0,,100,0.75,"[39, 22, 8, 26]"
293,rbf,1000.0,10.0,,100,1.0,"[39, 22, 8, 26]"
294,rbf,1000.0,10.0,,150,0.5,"[39, 22, 8, 26]"
295,rbf,1000.0,10.0,,150,0.75,"[39, 22, 8, 26]"
296,rbf,1000.0,10.0,,150,1.0,"[39, 22, 8, 26]"
297,poly,1000.0,10.0,2,50,0.5,"[38, 23, 8, 26]"
298,poly,1000.0,10.0,2,50,0.75,"[38, 23, 8, 26]"
299,poly,1000.0,10.0,2,50,1.0,"[38, 23, 8, 26]"
300,poly,1000.0,10.0,2,100,0.5,"[38, 23, 8, 26]"
301,poly,1000.0,10.0,2,100,0.75,"[38, 23, 8, 26]"
302,poly,1000.0,10.0,2,100,1.0,"[38, 23, 8, 26]"
303,poly,1000.0,10.0,2,150,0.5,"[38, 23, 7, 27]"
304,poly,1000.0,10.0,2,150,0.75,"[38, 23, 7, 27]"
305,poly,1000.0,10.0,2,150,1.0,"[38, 23, 8, 26]"
306,poly,1000.0,10.0,3,50,0.5,"[38, 23, 7, 27]"
307,poly,1000.0,10.0,3,50,0.75,"[38, 23, 8, 26]"
308,poly,1000.0,10.0,3,50,1.0,"[38, 23, 7, 27]"
309,poly,1000.0,10.0,3,100,0.5,"[38, 23, 8, 26]"
310,poly,1000.0,10.0,3,100,0.75,"[38, 23, 7, 27]"
311,poly,1000.0,10.0,3,100,1.0,"[38, 23, 8, 26]"
312,poly,1000.0,10.0,3,150,0.5,"[38, 23, 8, 26]"
313,poly,1000.0,10.0,3,150,0.75,"[38, 23, 8, 26]"
314,poly,1000.0,10.0,3,150,1.0,"[38, 23, 7, 27]"
