,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
30,poly,0.1,1,3,100,0.5,"[59, 2, 35, 0]"
31,poly,0.1,1,3,100,0.75,"[59, 2, 34, 1]"
32,poly,0.1,1,3,100,1.0,"[57, 4, 33, 2]"
33,poly,0.1,1,3,150,0.5,"[59, 2, 35, 0]"
34,poly,0.1,1,3,150,0.75,"[59, 2, 34, 1]"
35,poly,0.1,1,3,150,1.0,"[57, 4, 33, 2]"
36,rbf,0.1,10.0,,50,0.5,"[61, 0, 35, 0]"
37,rbf,0.1,10.0,,50,0.75,"[61, 0, 35, 0]"
38,rbf,0.1,10.0,,50,1.0,"[61, 0, 35, 0]"
39,rbf,0.1,10.0,,100,0.5,"[61, 0, 35, 0]"
40,rbf,0.1,10.0,,100,0.75,"[61, 0, 35, 0]"
41,rbf,0.1,10.0,,100,1.0,"[61, 0, 35, 0]"
42,rbf,0.1,10.0,,150,0.5,"[61, 0, 35, 0]"
43,rbf,0.1,10.0,,150,0.75,"[61, 0, 35, 0]"
44,rbf,0.1,10.0,,150,1.0,"[61, 0, 35, 0]"
45,poly,0.1,10.0,2,50,0.5,"[46, 15, 28, 7]"
46,poly,0.1,10.0,2,50,0.75,"[48, 13, 25, 10]"
47,poly,0.1,10.0,2,50,1.0,"[47, 14, 30, 5]"
48,poly,0.1,10.0,2,100,0.5,"[46, 15, 28, 7]"
49,poly,0.1,10.0,2,100,0.75,"[48, 13, 25, 10]"
50,poly,0.1,10.0,2,100,1.0,"[47, 14, 30, 5]"
51,poly,0.1,10.0,2,150,0.5,"[46, 15, 28, 7]"
52,poly,0.1,10.0,2,150,0.75,"[48, 13, 25, 10]"
53,poly,0.1,10.0,2,150,1.0,"[44, 17, 30, 5]"
54,poly,0.1,10.0,3,50,0.5,"[42, 19, 25, 10]"
55,poly,0.1,10.0,3,50,0.75,"[42, 19, 26, 9]"
56,poly,0.1,10.0,3,50,1.0,"[41, 20, 26, 9]"
57,poly,0.1,10.0,3,100,0.5,"[43, 18, 26, 9]"
58,poly,0.1,10.0,3,100,0.75,"[39, 22, 26, 9]"
59,poly,0.1,10.0,3,100,1.0,"[41, 20, 26, 9]"
60,poly,0.1,10.0,3,150,0.5,"[43, 18, 26, 9]"
61,poly,0.1,10.0,3,150,0.75,"[39, 22, 26, 9]"
62,poly,0.1,10.0,3,150,1.0,"[41, 20, 26, 9]"
63,linear,1.0,,,50,0.5,"[53, 8, 23, 12]"
64,linear,1.0,,,50,0.75,"[51, 10, 26, 9]"
65,linear,1.0,,,50,1.0,"[53, 8, 27, 8]"
66,linear,1.0,,,100,0.5,"[53, 8, 23, 12]"
67,linear,1.0,,,100,0.75,"[51, 10, 26, 9]"
68,linear,1.0,,,100,1.0,"[53, 8, 27, 8]"
69,linear,1.0,,,150,0.5,"[53, 8, 23, 12]"
70,linear,1.0,,,150,0.75,"[51, 10, 26, 9]"
71,linear,1.0,,,150,1.0,"[53, 8, 27, 8]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 35, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 35, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 35, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 35, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 35, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 35, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 35, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 35, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 35, 0]"
81,poly,1.0,1,2,50,0.5,"[57, 4, 32, 3]"
82,poly,1.0,1,2,50,0.75,"[59, 2, 34, 1]"
83,poly,1.0,1,2,50,1.0,"[49, 12, 18, 17]"
84,poly,1.0,1,2,100,0.5,"[57, 4, 32, 3]"
85,poly,1.0,1,2,100,0.75,"[59, 2, 34, 1]"
86,poly,1.0,1,2,100,1.0,"[49, 12, 18, 17]"
87,poly,1.0,1,2,150,0.5,"[57, 4, 32, 3]"
88,poly,1.0,1,2,150,0.75,"[59, 2, 34, 1]"
89,poly,1.0,1,2,150,1.0,"[49, 12, 18, 17]"
90,poly,1.0,1,3,50,0.5,"[49, 12, 26, 9]"
91,poly,1.0,1,3,50,0.75,"[49, 12, 29, 6]"
92,poly,1.0,1,3,50,1.0,"[44, 17, 24, 11]"
93,poly,1.0,1,3,100,0.5,"[49, 12, 26, 9]"
94,poly,1.0,1,3,100,0.75,"[49, 12, 29, 6]"
95,poly,1.0,1,3,100,1.0,"[45, 16, 24, 11]"
96,poly,1.0,1,3,150,0.5,"[49, 12, 26, 9]"
97,poly,1.0,1,3,150,0.75,"[49, 12, 29, 6]"
98,poly,1.0,1,3,150,1.0,"[45, 16, 24, 11]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 35, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 35, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 35, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 35, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 35, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 35, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 35, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 35, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 35, 0]"
108,poly,1.0,10.0,2,50,0.5,"[45, 16, 26, 9]"
109,poly,1.0,10.0,2,50,0.75,"[43, 18, 25, 10]"
110,poly,1.0,10.0,2,50,1.0,"[40, 21, 23, 12]"
111,poly,1.0,10.0,2,100,0.5,"[45, 16, 26, 9]"
112,poly,1.0,10.0,2,100,0.75,"[43, 18, 25, 10]"
113,poly,1.0,10.0,2,100,1.0,"[40, 21, 23, 12]"
114,poly,1.0,10.0,2,150,0.5,"[45, 16, 26, 9]"
115,poly,1.0,10.0,2,150,0.75,"[43, 18, 25, 10]"
116,poly,1.0,10.0,2,150,1.0,"[40, 21, 23, 12]"
117,poly,1.0,10.0,3,50,0.5,"[44, 17, 25, 10]"
118,poly,1.0,10.0,3,50,0.75,"[45, 16, 24, 11]"
119,poly,1.0,10.0,3,50,1.0,"[44, 17, 24, 11]"
120,poly,1.0,10.0,3,100,0.5,"[42, 19, 25, 10]"
121,poly,1.0,10.0,3,100,0.75,"[45, 16, 24, 11]"
122,poly,1.0,10.0,3,100,1.0,"[43, 18, 24, 11]"
123,poly,1.0,10.0,3,150,0.5,"[43, 18, 25, 10]"
124,poly,1.0,10.0,3,150,0.75,"[45, 16, 24, 11]"
125,poly,1.0,10.0,3,150,1.0,"[43, 18, 24, 11]"
126,linear,10.0,,,50,0.5,"[55, 6, 25, 10]"
127,linear,10.0,,,50,0.75,"[49, 12, 29, 6]"
128,linear,10.0,,,50,1.0,"[48, 13, 29, 6]"
129,linear,10.0,,,100,0.5,"[55, 6, 25, 10]"
130,linear,10.0,,,100,0.75,"[49, 12, 29, 6]"
131,linear,10.0,,,100,1.0,"[48, 13, 29, 6]"
132,linear,10.0,,,150,0.5,"[55, 6, 25, 10]"
133,linear,10.0,,,150,0.75,"[49, 12, 29, 6]"
134,linear,10.0,,,150,1.0,"[48, 13, 29, 6]"
135,rbf,10.0,1,,50,0.5,"[61, 0, 35, 0]"
136,rbf,10.0,1,,50,0.75,"[61, 0, 35, 0]"
137,rbf,10.0,1,,50,1.0,"[61, 0, 35, 0]"
138,rbf,10.0,1,,100,0.5,"[61, 0, 35, 0]"
139,rbf,10.0,1,,100,0.75,"[61, 0, 35, 0]"
140,rbf,10.0,1,,100,1.0,"[61, 0, 35, 0]"
141,rbf,10.0,1,,150,0.5,"[61, 0, 35, 0]"
142,rbf,10.0,1,,150,0.75,"[61, 0, 35, 0]"
143,rbf,10.0,1,,150,1.0,"[61, 0, 35, 0]"
144,poly,10.0,1,2,50,0.5,"[46, 15, 28, 7]"
145,poly,10.0,1,2,50,0.75,"[48, 13, 25, 10]"
146,poly,10.0,1,2,50,1.0,"[47, 14, 30, 5]"
147,poly,10.0,1,2,100,0.5,"[46, 15, 28, 7]"
148,poly,10.0,1,2,100,0.75,"[48, 13, 25, 10]"
149,poly,10.0,1,2,100,1.0,"[47, 14, 30, 5]"
150,poly,10.0,1,2,150,0.5,"[46, 15, 28, 7]"
151,poly,10.0,1,2,150,0.75,"[48, 13, 25, 10]"
152,poly,10.0,1,2,150,1.0,"[47, 14, 30, 5]"
153,poly,10.0,1,3,50,0.5,"[41, 20, 26, 9]"
154,poly,10.0,1,3,50,0.75,"[40, 21, 24, 11]"
155,poly,10.0,1,3,50,1.0,"[42, 19, 22, 13]"
156,poly,10.0,1,3,100,0.5,"[41, 20, 25, 10]"
157,poly,10.0,1,3,100,0.75,"[41, 20, 25, 10]"
158,poly,10.0,1,3,100,1.0,"[42, 19, 22, 13]"
159,poly,10.0,1,3,150,0.5,"[41, 20, 25, 10]"
160,poly,10.0,1,3,150,0.75,"[41, 20, 25, 10]"
161,poly,10.0,1,3,150,1.0,"[42, 19, 22, 13]"
162,rbf,10.0,10.0,,50,0.5,"[61, 0, 35, 0]"
163,rbf,10.0,10.0,,50,0.75,"[61, 0, 35, 0]"
164,rbf,10.0,10.0,,50,1.0,"[61, 0, 35, 0]"
165,rbf,10.0,10.0,,100,0.5,"[61, 0, 35, 0]"
166,rbf,10.0,10.0,,100,0.75,"[61, 0, 35, 0]"
167,rbf,10.0,10.0,,100,1.0,"[61, 0, 35, 0]"
168,rbf,10.0,10.0,,150,0.5,"[61, 0, 35, 0]"
169,rbf,10.0,10.0,,150,0.75,"[61, 0, 35, 0]"
170,rbf,10.0,10.0,,150,1.0,"[61, 0, 35, 0]"
171,poly,10.0,10.0,2,50,0.5,"[43, 18, 26, 9]"
172,poly,10.0,10.0,2,50,0.75,"[45, 16, 25, 10]"
173,poly,10.0,10.0,2,50,1.0,"[44, 17, 26, 9]"
174,poly,10.0,10.0,2,100,0.5,"[43, 18, 26, 9]"
175,poly,10.0,10.0,2,100,0.75,"[45, 16, 25, 10]"
176,poly,10.0,10.0,2,100,1.0,"[44, 17, 26, 9]"
177,poly,10.0,10.0,2,150,0.5,"[43, 18, 26, 9]"
178,poly,10.0,10.0,2,150,0.75,"[45, 16, 25, 10]"
179,poly,10.0,10.0,2,150,1.0,"[44, 17, 26, 9]"
180,poly,10.0,10.0,3,50,0.5,"[40, 21, 21, 14]"
181,poly,10.0,10.0,3,50,0.75,"[39, 22, 22, 13]"
182,poly,10.0,10.0,3,50,1.0,"[38, 23, 21, 14]"
183,poly,10.0,10.0,3,100,0.5,"[40, 21, 21, 14]"
184,poly,10.0,10.0,3,100,0.75,"[39, 22, 22, 13]"
185,poly,10.0,10.0,3,100,1.0,"[38, 23, 21, 14]"
186,poly,10.0,10.0,3,150,0.5,"[40, 21, 21, 14]"
187,poly,10.0,10.0,3,150,0.75,"[39, 22, 22, 13]"
188,poly,10.0,10.0,3,150,1.0,"[38, 23, 21, 14]"
189,linear,100.0,,,50,0.5,"[49, 12, 22, 13]"
190,linear,100.0,,,50,0.75,"[55, 6, 30, 5]"
191,linear,100.0,,,50,1.0,"[55, 6, 30, 5]"
192,linear,100.0,,,100,0.5,"[49, 12, 22, 13]"
193,linear,100.0,,,100,0.75,"[55, 6, 30, 5]"
194,linear,100.0,,,100,1.0,"[55, 6, 30, 5]"
195,linear,100.0,,,150,0.5,"[49, 12, 22, 13]"
196,linear,100.0,,,150,0.75,"[55, 6, 30, 5]"
197,linear,100.0,,,150,1.0,"[55, 6, 30, 5]"
198,rbf,100.0,1,,50,0.5,"[58, 3, 30, 5]"
199,rbf,100.0,1,,50,0.75,"[58, 3, 30, 5]"
200,rbf,100.0,1,,50,1.0,"[61, 0, 35, 0]"
201,rbf,100.0,1,,100,0.5,"[58, 3, 30, 5]"
202,rbf,100.0,1,,100,0.75,"[58, 3, 30, 5]"
203,rbf,100.0,1,,100,1.0,"[61, 0, 35, 0]"
204,rbf,100.0,1,,150,0.5,"[58, 3, 30, 5]"
205,rbf,100.0,1,,150,0.75,"[58, 3, 30, 5]"
206,rbf,100.0,1,,150,1.0,"[61, 0, 35, 0]"
207,poly,100.0,1,2,50,0.5,"[46, 15, 27, 8]"
208,poly,100.0,1,2,50,0.75,"[43, 18, 25, 10]"
209,poly,100.0,1,2,50,1.0,"[40, 21, 23, 12]"
210,poly,100.0,1,2,100,0.5,"[46, 15, 27, 8]"
211,poly,100.0,1,2,100,0.75,"[43, 18, 25, 10]"
212,poly,100.0,1,2,100,1.0,"[40, 21, 23, 12]"
213,poly,100.0,1,2,150,0.5,"[46, 15, 27, 8]"
214,poly,100.0,1,2,150,0.75,"[43, 18, 25, 10]"
215,poly,100.0,1,2,150,1.0,"[40, 21, 23, 12]"
216,poly,100.0,1,3,50,0.5,"[42, 19, 25, 10]"
217,poly,100.0,1,3,50,0.75,"[41, 20, 25, 10]"
218,poly,100.0,1,3,50,1.0,"[41, 20, 26, 9]"
219,poly,100.0,1,3,100,0.5,"[42, 19, 25, 10]"
220,poly,100.0,1,3,100,0.75,"[42, 19, 26, 9]"
221,poly,100.0,1,3,100,1.0,"[41, 20, 26, 9]"
222,poly,100.0,1,3,150,0.5,"[44, 17, 26, 9]"
223,poly,100.0,1,3,150,0.75,"[41, 20, 25, 10]"
224,poly,100.0,1,3,150,1.0,"[41, 20, 26, 9]"
225,rbf,100.0,10.0,,50,0.5,"[61, 0, 34, 1]"
226,rbf,100.0,10.0,,50,0.75,"[48, 13, 21, 14]"
227,rbf,100.0,10.0,,50,1.0,"[61, 0, 34, 1]"
228,rbf,100.0,10.0,,100,0.5,"[61, 0, 34, 1]"
229,rbf,100.0,10.0,,100,0.75,"[48, 13, 21, 14]"
230,rbf,100.0,10.0,,100,1.0,"[61, 0, 34, 1]"
231,rbf,100.0,10.0,,150,0.5,"[61, 0, 34, 1]"
232,rbf,100.0,10.0,,150,0.75,"[48, 13, 21, 14]"
233,rbf,100.0,10.0,,150,1.0,"[61, 0, 34, 1]"
234,poly,100.0,10.0,2,50,0.5,"[38, 23, 25, 10]"
235,poly,100.0,10.0,2,50,0.75,"[43, 18, 28, 7]"
236,poly,100.0,10.0,2,50,1.0,"[41, 20, 23, 12]"
237,poly,100.0,10.0,2,100,0.5,"[38, 23, 25, 10]"
238,poly,100.0,10.0,2,100,0.75,"[41, 20, 27, 8]"
239,poly,100.0,10.0,2,100,1.0,"[41, 20, 23, 12]"
240,poly,100.0,10.0,2,150,0.5,"[38, 23, 25, 10]"
241,poly,100.0,10.0,2,150,0.75,"[41, 20, 27, 8]"
242,poly,100.0,10.0,2,150,1.0,"[41, 20, 23, 12]"
243,poly,100.0,10.0,3,50,0.5,"[39, 22, 25, 10]"
244,poly,100.0,10.0,3,50,0.75,"[36, 25, 20, 15]"
245,poly,100.0,10.0,3,50,1.0,"[45, 16, 21, 14]"
246,poly,100.0,10.0,3,100,0.5,"[39, 22, 25, 10]"
247,poly,100.0,10.0,3,100,0.75,"[36, 25, 20, 15]"
248,poly,100.0,10.0,3,100,1.0,"[45, 16, 21, 14]"
249,poly,100.0,10.0,3,150,0.5,"[39, 22, 25, 10]"
250,poly,100.0,10.0,3,150,0.75,"[36, 25, 20, 15]"
251,poly,100.0,10.0,3,150,1.0,"[45, 16, 21, 14]"
252,linear,1000.0,,,50,0.5,"[50, 11, 22, 13]"
253,linear,1000.0,,,50,0.75,"[54, 7, 29, 6]"
254,linear,1000.0,,,50,1.0,"[54, 7, 29, 6]"
255,linear,1000.0,,,100,0.5,"[50, 11, 22, 13]"
256,linear,1000.0,,,100,0.75,"[54, 7, 29, 6]"
257,linear,1000.0,,,100,1.0,"[54, 7, 29, 6]"
258,linear,1000.0,,,150,0.5,"[50, 11, 22, 13]"
259,linear,1000.0,,,150,0.75,"[54, 7, 29, 6]"
260,linear,1000.0,,,150,1.0,"[54, 7, 29, 6]"
261,rbf,1000.0,1,,50,0.5,"[47, 14, 22, 13]"
262,rbf,1000.0,1,,50,0.75,"[47, 14, 23, 12]"
263,rbf,1000.0,1,,50,1.0,"[46, 15, 21, 14]"
264,rbf,1000.0,1,,100,0.5,"[48, 13, 23, 12]"
265,rbf,1000.0,1,,100,0.75,"[48, 13, 22, 13]"
266,rbf,1000.0,1,,100,1.0,"[45, 16, 23, 12]"
267,rbf,1000.0,1,,150,0.5,"[47, 14, 22, 13]"
268,rbf,1000.0,1,,150,0.75,"[49, 12, 24, 11]"
269,rbf,1000.0,1,,150,1.0,"[45, 16, 23, 12]"
270,poly,1000.0,1,2,50,0.5,"[47, 14, 25, 10]"
271,poly,1000.0,1,2,50,0.75,"[43, 18, 26, 9]"
272,poly,1000.0,1,2,50,1.0,"[42, 19, 23, 12]"
273,poly,1000.0,1,2,100,0.5,"[47, 14, 25, 10]"
274,poly,1000.0,1,2,100,0.75,"[43, 18, 26, 9]"
275,poly,1000.0,1,2,100,1.0,"[42, 19, 23, 12]"
276,poly,1000.0,1,2,150,0.5,"[47, 14, 25, 10]"
277,poly,1000.0,1,2,150,0.75,"[43, 18, 26, 9]"
278,poly,1000.0,1,2,150,1.0,"[42, 19, 23, 12]"
279,poly,1000.0,1,3,50,0.5,"[42, 19, 25, 10]"
280,poly,1000.0,1,3,50,0.75,"[44, 17, 25, 10]"
281,poly,1000.0,1,3,50,1.0,"[46, 15, 23, 12]"
282,poly,1000.0,1,3,100,0.5,"[44, 17, 25, 10]"
283,poly,1000.0,1,3,100,0.75,"[46, 15, 25, 10]"
284,poly,1000.0,1,3,100,1.0,"[46, 15, 23, 12]"
285,poly,1000.0,1,3,150,0.5,"[44, 17, 25, 10]"
286,poly,1000.0,1,3,150,0.75,"[46, 15, 25, 10]"
287,poly,1000.0,1,3,150,1.0,"[46, 15, 23, 12]"
288,rbf,1000.0,10.0,,50,0.5,"[45, 16, 26, 9]"
289,rbf,1000.0,10.0,,50,0.75,"[50, 11, 26, 9]"
290,rbf,1000.0,10.0,,50,1.0,"[50, 11, 26, 9]"
291,rbf,1000.0,10.0,,100,0.5,"[46, 15, 25, 10]"
292,rbf,1000.0,10.0,,100,0.75,"[50, 11, 24, 11]"
293,rbf,1000.0,10.0,,100,1.0,"[51, 10, 27, 8]"
294,rbf,1000.0,10.0,,150,0.5,"[49, 12, 23, 12]"
295,rbf,1000.0,10.0,,150,0.75,"[45, 16, 24, 11]"
296,rbf,1000.0,10.0,,150,1.0,"[50, 11, 26, 9]"
297,poly,1000.0,10.0,2,50,0.5,"[40, 21, 27, 8]"
298,poly,1000.0,10.0,2,50,0.75,"[44, 17, 16, 19]"
299,poly,1000.0,10.0,2,50,1.0,"[36, 25, 24, 11]"
300,poly,1000.0,10.0,2,100,0.5,"[40, 21, 27, 8]"
301,poly,1000.0,10.0,2,100,0.75,"[44, 17, 16, 19]"
302,poly,1000.0,10.0,2,100,1.0,"[36, 25, 24, 11]"
303,poly,1000.0,10.0,2,150,0.5,"[40, 21, 27, 8]"
304,poly,1000.0,10.0,2,150,0.75,"[44, 17, 16, 19]"
305,poly,1000.0,10.0,2,150,1.0,"[36, 25, 24, 11]"
306,poly,1000.0,10.0,3,50,0.5,"[42, 19, 20, 15]"
307,poly,1000.0,10.0,3,50,0.75,"[41, 20, 22, 13]"
308,poly,1000.0,10.0,3,50,1.0,"[38, 23, 19, 16]"
309,poly,1000.0,10.0,3,100,0.5,"[42, 19, 20, 15]"
310,poly,1000.0,10.0,3,100,0.75,"[41, 20, 22, 13]"
311,poly,1000.0,10.0,3,100,1.0,"[38, 23, 19, 16]"
312,poly,1000.0,10.0,3,150,0.5,"[42, 19, 20, 15]"
313,poly,1000.0,10.0,3,150,0.75,"[41, 20, 22, 13]"
314,poly,1000.0,10.0,3,150,1.0,"[38, 23, 19, 16]"
