,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
78,rbf,1.0,1,,150,0.5,"[61, 0, 34, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 34, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 34, 0]"
81,poly,1.0,1,2,50,0.5,"[60, 1, 33, 1]"
82,poly,1.0,1,2,50,0.75,"[60, 1, 33, 1]"
83,poly,1.0,1,2,50,1.0,"[49, 12, 21, 13]"
84,poly,1.0,1,2,100,0.5,"[60, 1, 33, 1]"
85,poly,1.0,1,2,100,0.75,"[60, 1, 33, 1]"
86,poly,1.0,1,2,100,1.0,"[49, 12, 21, 13]"
87,poly,1.0,1,2,150,0.5,"[60, 1, 33, 1]"
88,poly,1.0,1,2,150,0.75,"[60, 1, 33, 1]"
89,poly,1.0,1,2,150,1.0,"[49, 12, 21, 13]"
90,poly,1.0,1,3,50,0.5,"[54, 7, 26, 8]"
91,poly,1.0,1,3,50,0.75,"[54, 7, 28, 6]"
92,poly,1.0,1,3,50,1.0,"[55, 6, 26, 8]"
93,poly,1.0,1,3,100,0.5,"[54, 7, 26, 8]"
94,poly,1.0,1,3,100,0.75,"[54, 7, 28, 6]"
95,poly,1.0,1,3,100,1.0,"[55, 6, 26, 8]"
96,poly,1.0,1,3,150,0.5,"[54, 7, 26, 8]"
97,poly,1.0,1,3,150,0.75,"[54, 7, 28, 6]"
98,poly,1.0,1,3,150,1.0,"[55, 6, 26, 8]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 34, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 34, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 34, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 34, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[49, 12, 23, 11]"
109,poly,1.0,10.0,2,50,0.75,"[50, 11, 25, 9]"
110,poly,1.0,10.0,2,50,1.0,"[47, 14, 22, 12]"
111,poly,1.0,10.0,2,100,0.5,"[49, 12, 24, 10]"
112,poly,1.0,10.0,2,100,0.75,"[50, 11, 25, 9]"
113,poly,1.0,10.0,2,100,1.0,"[47, 14, 22, 12]"
114,poly,1.0,10.0,2,150,0.5,"[49, 12, 24, 10]"
115,poly,1.0,10.0,2,150,0.75,"[50, 11, 25, 9]"
116,poly,1.0,10.0,2,150,1.0,"[47, 14, 22, 12]"
117,poly,1.0,10.0,3,50,0.5,"[48, 13, 19, 15]"
118,poly,1.0,10.0,3,50,0.75,"[49, 12, 19, 15]"
119,poly,1.0,10.0,3,50,1.0,"[46, 15, 19, 15]"
120,poly,1.0,10.0,3,100,0.5,"[46, 15, 18, 16]"
121,poly,1.0,10.0,3,100,0.75,"[48, 13, 18, 16]"
122,poly,1.0,10.0,3,100,1.0,"[48, 13, 19, 15]"
123,poly,1.0,10.0,3,150,0.5,"[46, 15, 18, 16]"
124,poly,1.0,10.0,3,150,0.75,"[47, 14, 18, 16]"
125,poly,1.0,10.0,3,150,1.0,"[48, 13, 19, 15]"
126,linear,10.0,,,50,0.5,"[54, 7, 24, 10]"
127,linear,10.0,,,50,0.75,"[50, 11, 21, 13]"
128,linear,10.0,,,50,1.0,"[55, 6, 27, 7]"
129,linear,10.0,,,100,0.5,"[54, 7, 24, 10]"
130,linear,10.0,,,100,0.75,"[50, 11, 21, 13]"
131,linear,10.0,,,100,1.0,"[55, 6, 27, 7]"
132,linear,10.0,,,150,0.5,"[54, 7, 24, 10]"
133,linear,10.0,,,150,0.75,"[50, 11, 21, 13]"
134,linear,10.0,,,150,1.0,"[55, 6, 27, 7]"
135,rbf,10.0,1,,50,0.5,"[61, 0, 34, 0]"
136,rbf,10.0,1,,50,0.75,"[61, 0, 34, 0]"
137,rbf,10.0,1,,50,1.0,"[61, 0, 34, 0]"
138,rbf,10.0,1,,100,0.5,"[61, 0, 34, 0]"
139,rbf,10.0,1,,100,0.75,"[61, 0, 34, 0]"
140,rbf,10.0,1,,100,1.0,"[61, 0, 34, 0]"
141,rbf,10.0,1,,150,0.5,"[61, 0, 34, 0]"
142,rbf,10.0,1,,150,0.75,"[61, 0, 34, 0]"
143,rbf,10.0,1,,150,1.0,"[61, 0, 34, 0]"
144,poly,10.0,1,2,50,0.5,"[53, 8, 23, 11]"
145,poly,10.0,1,2,50,0.75,"[56, 5, 28, 6]"
146,poly,10.0,1,2,50,1.0,"[53, 8, 27, 7]"
147,poly,10.0,1,2,100,0.5,"[53, 8, 23, 11]"
148,poly,10.0,1,2,100,0.75,"[56, 5, 28, 6]"
149,poly,10.0,1,2,100,1.0,"[53, 8, 27, 7]"
150,poly,10.0,1,2,150,0.5,"[53, 8, 23, 11]"
151,poly,10.0,1,2,150,0.75,"[56, 5, 28, 6]"
152,poly,10.0,1,2,150,1.0,"[53, 8, 27, 7]"
153,poly,10.0,1,3,50,0.5,"[48, 13, 23, 11]"
154,poly,10.0,1,3,50,0.75,"[46, 15, 23, 11]"
155,poly,10.0,1,3,50,1.0,"[47, 14, 23, 11]"
156,poly,10.0,1,3,100,0.5,"[48, 13, 24, 10]"
157,poly,10.0,1,3,100,0.75,"[46, 15, 23, 11]"
158,poly,10.0,1,3,100,1.0,"[47, 14, 23, 11]"
159,poly,10.0,1,3,150,0.5,"[49, 12, 23, 11]"
160,poly,10.0,1,3,150,0.75,"[46, 15, 23, 11]"
161,poly,10.0,1,3,150,1.0,"[47, 14, 23, 11]"
162,rbf,10.0,10.0,,50,0.5,"[61, 0, 34, 0]"
163,rbf,10.0,10.0,,50,0.75,"[61, 0, 34, 0]"
164,rbf,10.0,10.0,,50,1.0,"[61, 0, 34, 0]"
165,rbf,10.0,10.0,,100,0.5,"[61, 0, 34, 0]"
166,rbf,10.0,10.0,,100,0.75,"[61, 0, 34, 0]"
167,rbf,10.0,10.0,,100,1.0,"[61, 0, 34, 0]"
168,rbf,10.0,10.0,,150,0.5,"[61, 0, 34, 0]"
169,rbf,10.0,10.0,,150,0.75,"[61, 0, 34, 0]"
170,rbf,10.0,10.0,,150,1.0,"[61, 0, 34, 0]"
171,poly,10.0,10.0,2,50,0.5,"[46, 15, 23, 11]"
172,poly,10.0,10.0,2,50,0.75,"[46, 15, 25, 9]"
173,poly,10.0,10.0,2,50,1.0,"[45, 16, 24, 10]"
174,poly,10.0,10.0,2,100,0.5,"[46, 15, 23, 11]"
175,poly,10.0,10.0,2,100,0.75,"[46, 15, 25, 9]"
176,poly,10.0,10.0,2,100,1.0,"[45, 16, 24, 10]"
177,poly,10.0,10.0,2,150,0.5,"[46, 15, 23, 11]"
178,poly,10.0,10.0,2,150,0.75,"[46, 15, 25, 9]"
179,poly,10.0,10.0,2,150,1.0,"[45, 16, 24, 10]"
180,poly,10.0,10.0,3,50,0.5,"[46, 15, 22, 12]"
181,poly,10.0,10.0,3,50,0.75,"[42, 19, 20, 14]"
182,poly,10.0,10.0,3,50,1.0,"[44, 17, 25, 9]"
183,poly,10.0,10.0,3,100,0.5,"[46, 15, 22, 12]"
184,poly,10.0,10.0,3,100,0.75,"[42, 19, 20, 14]"
185,poly,10.0,10.0,3,100,1.0,"[44, 17, 25, 9]"
186,poly,10.0,10.0,3,150,0.5,"[46, 15, 22, 12]"
187,poly,10.0,10.0,3,150,0.75,"[42, 19, 20, 14]"
188,poly,10.0,10.0,3,150,1.0,"[44, 17, 25, 9]"
189,linear,100.0,,,50,0.5,"[52, 9, 20, 14]"
190,linear,100.0,,,50,0.75,"[56, 5, 26, 8]"
191,linear,100.0,,,50,1.0,"[55, 6, 27, 7]"
192,linear,100.0,,,100,0.5,"[52, 9, 20, 14]"
193,linear,100.0,,,100,0.75,"[56, 5, 26, 8]"
194,linear,100.0,,,100,1.0,"[55, 6, 27, 7]"
195,linear,100.0,,,150,0.5,"[52, 9, 20, 14]"
196,linear,100.0,,,150,0.75,"[56, 5, 26, 8]"
197,linear,100.0,,,150,1.0,"[55, 6, 27, 7]"
198,rbf,100.0,1,,50,0.5,"[60, 1, 33, 1]"
199,rbf,100.0,1,,50,0.75,"[57, 4, 31, 3]"
200,rbf,100.0,1,,50,1.0,"[40, 21, 13, 21]"
201,rbf,100.0,1,,100,0.5,"[57, 4, 31, 3]"
202,rbf,100.0,1,,100,0.75,"[60, 1, 33, 1]"
203,rbf,100.0,1,,100,1.0,"[40, 21, 13, 21]"
204,rbf,100.0,1,,150,0.5,"[60, 1, 33, 1]"
205,rbf,100.0,1,,150,0.75,"[60, 1, 33, 1]"
206,rbf,100.0,1,,150,1.0,"[40, 21, 13, 21]"
207,poly,100.0,1,2,50,0.5,"[50, 11, 25, 9]"
208,poly,100.0,1,2,50,0.75,"[50, 11, 25, 9]"
209,poly,100.0,1,2,50,1.0,"[47, 14, 22, 12]"
210,poly,100.0,1,2,100,0.5,"[50, 11, 25, 9]"
211,poly,100.0,1,2,100,0.75,"[50, 11, 25, 9]"
212,poly,100.0,1,2,100,1.0,"[47, 14, 22, 12]"
213,poly,100.0,1,2,150,0.5,"[50, 11, 25, 9]"
214,poly,100.0,1,2,150,0.75,"[50, 11, 25, 9]"
215,poly,100.0,1,2,150,1.0,"[47, 14, 22, 12]"
216,poly,100.0,1,3,50,0.5,"[47, 14, 22, 12]"
217,poly,100.0,1,3,50,0.75,"[46, 15, 21, 13]"
218,poly,100.0,1,3,50,1.0,"[47, 14, 21, 13]"
219,poly,100.0,1,3,100,0.5,"[47, 14, 22, 12]"
220,poly,100.0,1,3,100,0.75,"[44, 17, 21, 13]"
221,poly,100.0,1,3,100,1.0,"[47, 14, 21, 13]"
222,poly,100.0,1,3,150,0.5,"[47, 14, 21, 13]"
223,poly,100.0,1,3,150,0.75,"[44, 17, 21, 13]"
224,poly,100.0,1,3,150,1.0,"[47, 14, 21, 13]"
225,rbf,100.0,10.0,,50,0.5,"[46, 15, 17, 17]"
226,rbf,100.0,10.0,,50,0.75,"[59, 2, 32, 2]"
227,rbf,100.0,10.0,,50,1.0,"[61, 0, 34, 0]"
228,rbf,100.0,10.0,,100,0.5,"[46, 15, 17, 17]"
229,rbf,100.0,10.0,,100,0.75,"[59, 2, 32, 2]"
230,rbf,100.0,10.0,,100,1.0,"[61, 0, 34, 0]"
231,rbf,100.0,10.0,,150,0.5,"[46, 15, 17, 17]"
232,rbf,100.0,10.0,,150,0.75,"[59, 2, 32, 2]"
233,rbf,100.0,10.0,,150,1.0,"[61, 0, 34, 0]"
234,poly,100.0,10.0,2,50,0.5,"[47, 14, 26, 8]"
235,poly,100.0,10.0,2,50,0.75,"[47, 14, 21, 13]"
236,poly,100.0,10.0,2,50,1.0,"[45, 16, 23, 11]"
237,poly,100.0,10.0,2,100,0.5,"[47, 14, 26, 8]"
238,poly,100.0,10.0,2,100,0.75,"[47, 14, 21, 13]"
239,poly,100.0,10.0,2,100,1.0,"[45, 16, 23, 11]"
240,poly,100.0,10.0,2,150,0.5,"[47, 14, 26, 8]"
241,poly,100.0,10.0,2,150,0.75,"[47, 14, 21, 13]"
242,poly,100.0,10.0,2,150,1.0,"[45, 16, 23, 11]"
243,poly,100.0,10.0,3,50,0.5,"[37, 24, 20, 14]"
244,poly,100.0,10.0,3,50,0.75,"[37, 24, 22, 12]"
245,poly,100.0,10.0,3,50,1.0,"[37, 24, 21, 13]"
246,poly,100.0,10.0,3,100,0.5,"[37, 24, 20, 14]"
247,poly,100.0,10.0,3,100,0.75,"[37, 24, 22, 12]"
248,poly,100.0,10.0,3,100,1.0,"[37, 24, 21, 13]"
249,poly,100.0,10.0,3,150,0.5,"[37, 24, 20, 14]"
250,poly,100.0,10.0,3,150,0.75,"[37, 24, 22, 12]"
251,poly,100.0,10.0,3,150,1.0,"[37, 24, 21, 13]"
252,linear,1000.0,,,50,0.5,"[52, 9, 20, 14]"
253,linear,1000.0,,,50,0.75,"[56, 5, 26, 8]"
254,linear,1000.0,,,50,1.0,"[55, 6, 26, 8]"
255,linear,1000.0,,,100,0.5,"[52, 9, 20, 14]"
256,linear,1000.0,,,100,0.75,"[56, 5, 26, 8]"
257,linear,1000.0,,,100,1.0,"[55, 6, 26, 8]"
258,linear,1000.0,,,150,0.5,"[52, 9, 20, 14]"
259,linear,1000.0,,,150,0.75,"[56, 5, 26, 8]"
260,linear,1000.0,,,150,1.0,"[55, 6, 26, 8]"
261,rbf,1000.0,1,,50,0.5,"[49, 12, 22, 12]"
262,rbf,1000.0,1,,50,0.75,"[47, 14, 21, 13]"
263,rbf,1000.0,1,,50,1.0,"[49, 12, 22, 12]"
264,rbf,1000.0,1,,100,0.5,"[49, 12, 21, 13]"
265,rbf,1000.0,1,,100,0.75,"[48, 13, 21, 13]"
266,rbf,1000.0,1,,100,1.0,"[50, 11, 21, 13]"
267,rbf,1000.0,1,,150,0.5,"[49, 12, 21, 13]"
268,rbf,1000.0,1,,150,0.75,"[48, 13, 21, 13]"
269,rbf,1000.0,1,,150,1.0,"[50, 11, 21, 13]"
270,poly,1000.0,1,2,50,0.5,"[46, 15, 22, 12]"
271,poly,1000.0,1,2,50,0.75,"[45, 16, 21, 13]"
272,poly,1000.0,1,2,50,1.0,"[45, 16, 22, 12]"
273,poly,1000.0,1,2,100,0.5,"[45, 16, 20, 14]"
274,poly,1000.0,1,2,100,0.75,"[45, 16, 21, 13]"
275,poly,1000.0,1,2,100,1.0,"[45, 16, 24, 10]"
276,poly,1000.0,1,2,150,0.5,"[45, 16, 20, 14]"
277,poly,1000.0,1,2,150,0.75,"[45, 16, 21, 13]"
278,poly,1000.0,1,2,150,1.0,"[45, 16, 24, 10]"
279,poly,1000.0,1,3,50,0.5,"[46, 15, 19, 15]"
280,poly,1000.0,1,3,50,0.75,"[48, 13, 19, 15]"
281,poly,1000.0,1,3,50,1.0,"[48, 13, 21, 13]"
282,poly,1000.0,1,3,100,0.5,"[45, 16, 19, 15]"
283,poly,1000.0,1,3,100,0.75,"[48, 13, 19, 15]"
284,poly,1000.0,1,3,100,1.0,"[48, 13, 21, 13]"
285,poly,1000.0,1,3,150,0.5,"[45, 16, 19, 15]"
286,poly,1000.0,1,3,150,0.75,"[48, 13, 19, 15]"
287,poly,1000.0,1,3,150,1.0,"[48, 13, 21, 13]"
288,rbf,1000.0,10.0,,50,0.5,"[53, 8, 21, 13]"
289,rbf,1000.0,10.0,,50,0.75,"[54, 7, 24, 10]"
290,rbf,1000.0,10.0,,50,1.0,"[53, 8, 21, 13]"
291,rbf,1000.0,10.0,,100,0.5,"[53, 8, 21, 13]"
292,rbf,1000.0,10.0,,100,0.75,"[54, 7, 24, 10]"
293,rbf,1000.0,10.0,,100,1.0,"[53, 8, 21, 13]"
294,rbf,1000.0,10.0,,150,0.5,"[53, 8, 21, 13]"
295,rbf,1000.0,10.0,,150,0.75,"[54, 7, 24, 10]"
296,rbf,1000.0,10.0,,150,1.0,"[53, 8, 21, 13]"
297,poly,1000.0,10.0,2,50,0.5,"[44, 17, 26, 8]"
298,poly,1000.0,10.0,2,50,0.75,"[44, 17, 26, 8]"
299,poly,1000.0,10.0,2,50,1.0,"[44, 17, 26, 8]"
300,poly,1000.0,10.0,2,100,0.5,"[44, 17, 26, 8]"
301,poly,1000.0,10.0,2,100,0.75,"[44, 17, 26, 8]"
302,poly,1000.0,10.0,2,100,1.0,"[44, 17, 26, 8]"
303,poly,1000.0,10.0,2,150,0.5,"[44, 17, 26, 8]"
304,poly,1000.0,10.0,2,150,0.75,"[44, 17, 26, 8]"
305,poly,1000.0,10.0,2,150,1.0,"[44, 17, 26, 8]"
306,poly,1000.0,10.0,3,50,0.5,"[46, 15, 23, 11]"
307,poly,1000.0,10.0,3,50,0.75,"[41, 20, 17, 17]"
308,poly,1000.0,10.0,3,50,1.0,"[43, 18, 18, 16]"
309,poly,1000.0,10.0,3,100,0.5,"[46, 15, 23, 11]"
310,poly,1000.0,10.0,3,100,0.75,"[41, 20, 17, 17]"
311,poly,1000.0,10.0,3,100,1.0,"[43, 18, 18, 16]"
312,poly,1000.0,10.0,3,150,0.5,"[46, 15, 23, 11]"
313,poly,1000.0,10.0,3,150,0.75,"[41, 20, 17, 17]"
314,poly,1000.0,10.0,3,150,1.0,"[43, 18, 18, 16]"
