,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
49,poly,0.1,10.0,2,100,0.75,"[49, 12, 16, 18]"
50,poly,0.1,10.0,2,100,1.0,"[57, 4, 31, 3]"
51,poly,0.1,10.0,2,150,0.5,"[46, 15, 14, 20]"
52,poly,0.1,10.0,2,150,0.75,"[49, 12, 16, 18]"
53,poly,0.1,10.0,2,150,1.0,"[57, 4, 31, 3]"
54,poly,0.1,10.0,3,50,0.5,"[46, 15, 13, 21]"
55,poly,0.1,10.0,3,50,0.75,"[46, 15, 13, 21]"
56,poly,0.1,10.0,3,50,1.0,"[46, 15, 13, 21]"
57,poly,0.1,10.0,3,100,0.5,"[46, 15, 13, 21]"
58,poly,0.1,10.0,3,100,0.75,"[46, 15, 13, 21]"
59,poly,0.1,10.0,3,100,1.0,"[46, 15, 13, 21]"
60,poly,0.1,10.0,3,150,0.5,"[46, 15, 13, 21]"
61,poly,0.1,10.0,3,150,0.75,"[46, 15, 13, 21]"
62,poly,0.1,10.0,3,150,1.0,"[46, 15, 13, 21]"
63,linear,1.0,,,50,0.5,"[48, 13, 15, 19]"
64,linear,1.0,,,50,0.75,"[47, 14, 9, 25]"
65,linear,1.0,,,50,1.0,"[45, 16, 8, 26]"
66,linear,1.0,,,100,0.5,"[48, 13, 15, 19]"
67,linear,1.0,,,100,0.75,"[47, 14, 9, 25]"
68,linear,1.0,,,100,1.0,"[45, 16, 8, 26]"
69,linear,1.0,,,150,0.5,"[48, 13, 15, 19]"
70,linear,1.0,,,150,0.75,"[47, 14, 9, 25]"
71,linear,1.0,,,150,1.0,"[45, 16, 8, 26]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 34, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 34, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 34, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 34, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 34, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 34, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 34, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 34, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 34, 0]"
81,poly,1.0,1,2,50,0.5,"[61, 0, 34, 0]"
82,poly,1.0,1,2,50,0.75,"[61, 0, 34, 0]"
83,poly,1.0,1,2,50,1.0,"[61, 0, 34, 0]"
84,poly,1.0,1,2,100,0.5,"[61, 0, 34, 0]"
85,poly,1.0,1,2,100,0.75,"[61, 0, 34, 0]"
86,poly,1.0,1,2,100,1.0,"[61, 0, 34, 0]"
87,poly,1.0,1,2,150,0.5,"[61, 0, 33, 1]"
88,poly,1.0,1,2,150,0.75,"[61, 0, 33, 1]"
89,poly,1.0,1,2,150,1.0,"[61, 0, 34, 0]"
90,poly,1.0,1,3,50,0.5,"[57, 4, 31, 3]"
91,poly,1.0,1,3,50,0.75,"[53, 8, 29, 5]"
92,poly,1.0,1,3,50,1.0,"[57, 4, 31, 3]"
93,poly,1.0,1,3,100,0.5,"[57, 4, 31, 3]"
94,poly,1.0,1,3,100,0.75,"[53, 8, 29, 5]"
95,poly,1.0,1,3,100,1.0,"[57, 4, 31, 3]"
96,poly,1.0,1,3,150,0.5,"[57, 4, 31, 3]"
97,poly,1.0,1,3,150,0.75,"[53, 8, 29, 5]"
98,poly,1.0,1,3,150,1.0,"[57, 4, 31, 3]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 34, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 34, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 34, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 34, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[46, 15, 13, 21]"
109,poly,1.0,10.0,2,50,0.75,"[46, 15, 13, 21]"
110,poly,1.0,10.0,2,50,1.0,"[45, 16, 7, 27]"
111,poly,1.0,10.0,2,100,0.5,"[46, 15, 13, 21]"
112,poly,1.0,10.0,2,100,0.75,"[46, 15, 13, 21]"
113,poly,1.0,10.0,2,100,1.0,"[46, 15, 13, 21]"
114,poly,1.0,10.0,2,150,0.5,"[46, 15, 13, 21]"
115,poly,1.0,10.0,2,150,0.75,"[46, 15, 13, 21]"
116,poly,1.0,10.0,2,150,1.0,"[46, 15, 13, 21]"
117,poly,1.0,10.0,3,50,0.5,"[45, 16, 13, 21]"
118,poly,1.0,10.0,3,50,0.75,"[45, 16, 13, 21]"
119,poly,1.0,10.0,3,50,1.0,"[45, 16, 13, 21]"
120,poly,1.0,10.0,3,100,0.5,"[45, 16, 13, 21]"
121,poly,1.0,10.0,3,100,0.75,"[45, 16, 13, 21]"
122,poly,1.0,10.0,3,100,1.0,"[45, 16, 13, 21]"
123,poly,1.0,10.0,3,150,0.5,"[45, 16, 13, 21]"
124,poly,1.0,10.0,3,150,0.75,"[45, 16, 13, 21]"
125,poly,1.0,10.0,3,150,1.0,"[45, 16, 13, 21]"
126,linear,10.0,,,50,0.5,"[49, 12, 15, 19]"
127,linear,10.0,,,50,0.75,"[49, 12, 16, 18]"
128,linear,10.0,,,50,1.0,"[49, 12, 16, 18]"
129,linear,10.0,,,100,0.5,"[49, 12, 15, 19]"
130,linear,10.0,,,100,0.75,"[49, 12, 16, 18]"
131,linear,10.0,,,100,1.0,"[49, 12, 16, 18]"
132,linear,10.0,,,150,0.5,"[49, 12, 15, 19]"
133,linear,10.0,,,150,0.75,"[49, 12, 16, 18]"
134,linear,10.0,,,150,1.0,"[49, 12, 16, 18]"
135,rbf,10.0,1,,50,0.5,"[54, 7, 19, 15]"
136,rbf,10.0,1,,50,0.75,"[57, 4, 33, 1]"
137,rbf,10.0,1,,50,1.0,"[40, 21, 3, 31]"
138,rbf,10.0,1,,100,0.5,"[54, 7, 19, 15]"
139,rbf,10.0,1,,100,0.75,"[57, 4, 33, 1]"
140,rbf,10.0,1,,100,1.0,"[40, 21, 3, 31]"
141,rbf,10.0,1,,150,0.5,"[54, 7, 19, 15]"
142,rbf,10.0,1,,150,0.75,"[57, 4, 33, 1]"
143,rbf,10.0,1,,150,1.0,"[40, 21, 3, 31]"
144,poly,10.0,1,2,50,0.5,"[46, 15, 14, 20]"
145,poly,10.0,1,2,50,0.75,"[49, 12, 16, 18]"
146,poly,10.0,1,2,50,1.0,"[57, 4, 31, 3]"
147,poly,10.0,1,2,100,0.5,"[46, 15, 14, 20]"
148,poly,10.0,1,2,100,0.75,"[49, 12, 16, 18]"
149,poly,10.0,1,2,100,1.0,"[57, 4, 31, 3]"
150,poly,10.0,1,2,150,0.5,"[46, 15, 14, 20]"
151,poly,10.0,1,2,150,0.75,"[49, 12, 16, 18]"
152,poly,10.0,1,2,150,1.0,"[57, 4, 31, 3]"
153,poly,10.0,1,3,50,0.5,"[46, 15, 13, 21]"
154,poly,10.0,1,3,50,0.75,"[46, 15, 13, 21]"
155,poly,10.0,1,3,50,1.0,"[46, 15, 13, 21]"
156,poly,10.0,1,3,100,0.5,"[46, 15, 13, 21]"
157,poly,10.0,1,3,100,0.75,"[46, 15, 13, 21]"
158,poly,10.0,1,3,100,1.0,"[46, 15, 13, 21]"
159,poly,10.0,1,3,150,0.5,"[46, 15, 13, 21]"
160,poly,10.0,1,3,150,0.75,"[46, 15, 13, 21]"
161,poly,10.0,1,3,150,1.0,"[46, 15, 13, 21]"
162,rbf,10.0,10.0,,50,0.5,"[54, 7, 19, 15]"
163,rbf,10.0,10.0,,50,0.75,"[54, 7, 19, 15]"
164,rbf,10.0,10.0,,50,1.0,"[46, 15, 9, 25]"
165,rbf,10.0,10.0,,100,0.5,"[54, 7, 19, 15]"
166,rbf,10.0,10.0,,100,0.75,"[54, 7, 19, 15]"
167,rbf,10.0,10.0,,100,1.0,"[46, 15, 9, 25]"
168,rbf,10.0,10.0,,150,0.5,"[54, 7, 19, 15]"
169,rbf,10.0,10.0,,150,0.75,"[54, 7, 19, 15]"
170,rbf,10.0,10.0,,150,1.0,"[46, 15, 9, 25]"
171,poly,10.0,10.0,2,50,0.5,"[46, 15, 13, 21]"
172,poly,10.0,10.0,2,50,0.75,"[46, 15, 13, 21]"
173,poly,10.0,10.0,2,50,1.0,"[46, 15, 13, 21]"
174,poly,10.0,10.0,2,100,0.5,"[46, 15, 13, 21]"
175,poly,10.0,10.0,2,100,0.75,"[46, 15, 13, 21]"
176,poly,10.0,10.0,2,100,1.0,"[46, 15, 13, 21]"
177,poly,10.0,10.0,2,150,0.5,"[46, 15, 13, 21]"
178,poly,10.0,10.0,2,150,0.75,"[46, 15, 13, 21]"
179,poly,10.0,10.0,2,150,1.0,"[46, 15, 13, 21]"
180,poly,10.0,10.0,3,50,0.5,"[45, 16, 13, 21]"
181,poly,10.0,10.0,3,50,0.75,"[45, 16, 14, 20]"
182,poly,10.0,10.0,3,50,1.0,"[45, 16, 14, 20]"
183,poly,10.0,10.0,3,100,0.5,"[45, 16, 13, 21]"
184,poly,10.0,10.0,3,100,0.75,"[45, 16, 13, 21]"
185,poly,10.0,10.0,3,100,1.0,"[45, 16, 14, 20]"
186,poly,10.0,10.0,3,150,0.5,"[45, 16, 13, 21]"
187,poly,10.0,10.0,3,150,0.75,"[45, 16, 14, 20]"
188,poly,10.0,10.0,3,150,1.0,"[45, 16, 13, 21]"
189,linear,100.0,,,50,0.5,"[48, 13, 10, 24]"
190,linear,100.0,,,50,0.75,"[45, 16, 8, 26]"
191,linear,100.0,,,50,1.0,"[45, 16, 8, 26]"
192,linear,100.0,,,100,0.5,"[48, 13, 10, 24]"
193,linear,100.0,,,100,0.75,"[45, 16, 8, 26]"
194,linear,100.0,,,100,1.0,"[45, 16, 8, 26]"
195,linear,100.0,,,150,0.5,"[48, 13, 10, 24]"
196,linear,100.0,,,150,0.75,"[45, 16, 8, 26]"
197,linear,100.0,,,150,1.0,"[45, 16, 8, 26]"
198,rbf,100.0,1,,50,0.5,"[47, 14, 14, 20]"
199,rbf,100.0,1,,50,0.75,"[47, 14, 14, 20]"
200,rbf,100.0,1,,50,1.0,"[47, 14, 15, 19]"
201,rbf,100.0,1,,100,0.5,"[47, 14, 14, 20]"
202,rbf,100.0,1,,100,0.75,"[47, 14, 14, 20]"
203,rbf,100.0,1,,100,1.0,"[47, 14, 15, 19]"
204,rbf,100.0,1,,150,0.5,"[47, 14, 14, 20]"
205,rbf,100.0,1,,150,0.75,"[47, 14, 14, 20]"
206,rbf,100.0,1,,150,1.0,"[47, 14, 15, 19]"
207,poly,100.0,1,2,50,0.5,"[46, 15, 13, 21]"
208,poly,100.0,1,2,50,0.75,"[46, 15, 13, 21]"
209,poly,100.0,1,2,50,1.0,"[45, 16, 7, 27]"
210,poly,100.0,1,2,100,0.5,"[46, 15, 13, 21]"
211,poly,100.0,1,2,100,0.75,"[46, 15, 13, 21]"
212,poly,100.0,1,2,100,1.0,"[46, 15, 13, 21]"
213,poly,100.0,1,2,150,0.5,"[46, 15, 13, 21]"
214,poly,100.0,1,2,150,0.75,"[46, 15, 13, 21]"
215,poly,100.0,1,2,150,1.0,"[46, 15, 13, 21]"
216,poly,100.0,1,3,50,0.5,"[46, 15, 13, 21]"
217,poly,100.0,1,3,50,0.75,"[46, 15, 13, 21]"
218,poly,100.0,1,3,50,1.0,"[46, 15, 13, 21]"
219,poly,100.0,1,3,100,0.5,"[46, 15, 13, 21]"
220,poly,100.0,1,3,100,0.75,"[46, 15, 13, 21]"
221,poly,100.0,1,3,100,1.0,"[46, 15, 13, 21]"
222,poly,100.0,1,3,150,0.5,"[46, 15, 13, 21]"
223,poly,100.0,1,3,150,0.75,"[46, 15, 13, 21]"
224,poly,100.0,1,3,150,1.0,"[46, 15, 13, 21]"
225,rbf,100.0,10.0,,50,0.5,"[47, 14, 16, 18]"
226,rbf,100.0,10.0,,50,0.75,"[47, 14, 16, 18]"
227,rbf,100.0,10.0,,50,1.0,"[47, 14, 16, 18]"
228,rbf,100.0,10.0,,100,0.5,"[47, 14, 16, 18]"
229,rbf,100.0,10.0,,100,0.75,"[47, 14, 16, 18]"
230,rbf,100.0,10.0,,100,1.0,"[47, 14, 16, 18]"
231,rbf,100.0,10.0,,150,0.5,"[47, 14, 16, 18]"
232,rbf,100.0,10.0,,150,0.75,"[47, 14, 16, 18]"
233,rbf,100.0,10.0,,150,1.0,"[47, 14, 16, 18]"
234,poly,100.0,10.0,2,50,0.5,"[46, 15, 13, 21]"
235,poly,100.0,10.0,2,50,0.75,"[46, 15, 13, 21]"
236,poly,100.0,10.0,2,50,1.0,"[46, 15, 14, 20]"
237,poly,100.0,10.0,2,100,0.5,"[46, 15, 13, 21]"
238,poly,100.0,10.0,2,100,0.75,"[46, 15, 14, 20]"
239,poly,100.0,10.0,2,100,1.0,"[46, 15, 12, 22]"
240,poly,100.0,10.0,2,150,0.5,"[46, 15, 13, 21]"
241,poly,100.0,10.0,2,150,0.75,"[46, 15, 13, 21]"
242,poly,100.0,10.0,2,150,1.0,"[46, 15, 12, 22]"
243,poly,100.0,10.0,3,50,0.5,"[45, 16, 13, 21]"
244,poly,100.0,10.0,3,50,0.75,"[45, 16, 13, 21]"
245,poly,100.0,10.0,3,50,1.0,"[45, 16, 14, 20]"
246,poly,100.0,10.0,3,100,0.5,"[45, 16, 13, 21]"
247,poly,100.0,10.0,3,100,0.75,"[45, 16, 13, 21]"
248,poly,100.0,10.0,3,100,1.0,"[45, 16, 13, 21]"
249,poly,100.0,10.0,3,150,0.5,"[45, 16, 13, 21]"
250,poly,100.0,10.0,3,150,0.75,"[45, 16, 13, 21]"
251,poly,100.0,10.0,3,150,1.0,"[45, 16, 13, 21]"
252,linear,1000.0,,,50,0.5,"[45, 16, 8, 26]"
253,linear,1000.0,,,50,0.75,"[45, 16, 8, 26]"
254,linear,1000.0,,,50,1.0,"[45, 16, 8, 26]"
255,linear,1000.0,,,100,0.5,"[45, 16, 8, 26]"
256,linear,1000.0,,,100,0.75,"[45, 16, 8, 26]"
257,linear,1000.0,,,100,1.0,"[45, 16, 8, 26]"
258,linear,1000.0,,,150,0.5,"[45, 16, 8, 26]"
259,linear,1000.0,,,150,0.75,"[45, 16, 8, 26]"
260,linear,1000.0,,,150,1.0,"[45, 16, 8, 26]"
261,rbf,1000.0,1,,50,0.5,"[45, 16, 13, 21]"
262,rbf,1000.0,1,,50,0.75,"[45, 16, 14, 20]"
263,rbf,1000.0,1,,50,1.0,"[45, 16, 14, 20]"
264,rbf,1000.0,1,,100,0.5,"[45, 16, 13, 21]"
265,rbf,1000.0,1,,100,0.75,"[45, 16, 13, 21]"
266,rbf,1000.0,1,,100,1.0,"[45, 16, 14, 20]"
267,rbf,1000.0,1,,150,0.5,"[45, 16, 13, 21]"
268,rbf,1000.0,1,,150,0.75,"[45, 16, 13, 21]"
269,rbf,1000.0,1,,150,1.0,"[45, 16, 14, 20]"
270,poly,1000.0,1,2,50,0.5,"[46, 15, 13, 21]"
271,poly,1000.0,1,2,50,0.75,"[46, 15, 13, 21]"
272,poly,1000.0,1,2,50,1.0,"[46, 15, 13, 21]"
273,poly,1000.0,1,2,100,0.5,"[46, 15, 13, 21]"
274,poly,1000.0,1,2,100,0.75,"[46, 15, 13, 21]"
275,poly,1000.0,1,2,100,1.0,"[46, 15, 13, 21]"
276,poly,1000.0,1,2,150,0.5,"[46, 15, 13, 21]"
277,poly,1000.0,1,2,150,0.75,"[46, 15, 13, 21]"
278,poly,1000.0,1,2,150,1.0,"[46, 15, 13, 21]"
279,poly,1000.0,1,3,50,0.5,"[45, 16, 13, 21]"
280,poly,1000.0,1,3,50,0.75,"[45, 16, 13, 21]"
281,poly,1000.0,1,3,50,1.0,"[45, 16, 13, 21]"
282,poly,1000.0,1,3,100,0.5,"[45, 16, 13, 21]"
283,poly,1000.0,1,3,100,0.75,"[45, 16, 13, 21]"
284,poly,1000.0,1,3,100,1.0,"[45, 16, 14, 20]"
285,poly,1000.0,1,3,150,0.5,"[45, 16, 13, 21]"
286,poly,1000.0,1,3,150,0.75,"[45, 16, 13, 21]"
287,poly,1000.0,1,3,150,1.0,"[45, 16, 14, 20]"
288,rbf,1000.0,10.0,,50,0.5,"[46, 15, 14, 20]"
289,rbf,1000.0,10.0,,50,0.75,"[46, 15, 14, 20]"
290,rbf,1000.0,10.0,,50,1.0,"[46, 15, 14, 20]"
291,rbf,1000.0,10.0,,100,0.5,"[46, 15, 14, 20]"
292,rbf,1000.0,10.0,,100,0.75,"[46, 15, 14, 20]"
293,rbf,1000.0,10.0,,100,1.0,"[46, 15, 14, 20]"
294,rbf,1000.0,10.0,,150,0.5,"[46, 15, 14, 20]"
295,rbf,1000.0,10.0,,150,0.75,"[46, 15, 14, 20]"
296,rbf,1000.0,10.0,,150,1.0,"[46, 15, 14, 20]"
297,poly,1000.0,10.0,2,50,0.5,"[46, 15, 14, 20]"
298,poly,1000.0,10.0,2,50,0.75,"[46, 15, 14, 20]"
299,poly,1000.0,10.0,2,50,1.0,"[46, 15, 14, 20]"
300,poly,1000.0,10.0,2,100,0.5,"[46, 15, 14, 20]"
301,poly,1000.0,10.0,2,100,0.75,"[46, 15, 13, 21]"
302,poly,1000.0,10.0,2,100,1.0,"[46, 15, 13, 21]"
303,poly,1000.0,10.0,2,150,0.5,"[46, 15, 14, 20]"
304,poly,1000.0,10.0,2,150,0.75,"[46, 15, 14, 20]"
305,poly,1000.0,10.0,2,150,1.0,"[46, 15, 13, 21]"
306,poly,1000.0,10.0,3,50,0.5,"[45, 16, 14, 20]"
307,poly,1000.0,10.0,3,50,0.75,"[45, 16, 14, 20]"
308,poly,1000.0,10.0,3,50,1.0,"[45, 16, 14, 20]"
309,poly,1000.0,10.0,3,100,0.5,"[45, 16, 13, 21]"
310,poly,1000.0,10.0,3,100,0.75,"[45, 16, 14, 20]"
311,poly,1000.0,10.0,3,100,1.0,"[45, 16, 14, 20]"
312,poly,1000.0,10.0,3,150,0.5,"[45, 16, 14, 20]"
313,poly,1000.0,10.0,3,150,0.75,"[45, 16, 14, 20]"
314,poly,1000.0,10.0,3,150,1.0,"[45, 16, 14, 20]"
